date, pm25, pm10, o3, so2, co
2020/1/27, 41, 33, 32, 1, 
2020/1/28, 17, 45, 39, 1, 
2020/1/29, 37, 40, 24, 1, 
2020/1/30, 34, 43, 33, 1, 
2020/1/31, 33, 46, 40, 1, 
2020/2/1, 44, 40, 30, 1, 
2020/2/2, 43, 29, 27, 1, 
2020/2/3, 24, 29, 38, 1, 
2020/2/4, 22, 28, 23, 1, 
2020/2/5, 10, 30, 28, 1, 
2020/2/6, 17, 31, 26, 1, 
2020/2/7, 19, 34, 34, 1, 
2020/2/8, 18, 41, 41, 1, 
2020/2/9, 26, 38, 32, 1, 
2020/2/10, 91, 42, 41, 1, 
2020/2/12, 85, 48, 35, 1, 
2020/2/13, 57, 45, 14, 1, 
2020/2/14, 54, , , 1, 
2020/2/22, 52, 53, 24, 1, 
2020/2/23, 51, 51, 25, 1, 
2020/2/24, 57, 49, 19, 1, 
2020/2/25, 49, 51, 30, 1, 
2020/2/26, 49, 53, 40, 1, 
2020/2/27, 44, 53, 35, 1, 
2020/2/28, 52, 60, 48, 1, 
2020/2/29, 54, 62, 34, 1, 
2020/3/1, 63, 47, 22, 1, 
2020/3/2, 50, 47, 33, 1, 
2020/3/3, 40, 58, 56, 2, 
2020/3/4, 42, 57, 32, 1, 
2020/3/5, 17, 63, 38, 1, 1
2020/3/6, 10, 57, 38, 1, 9
2020/3/7, 36, 17, 30, 1, 4
2020/3/8, 99, 7, 34, 1, 2
2020/3/9, 54, 19, 61, 1, 3
2020/3/10, 50, 58, 38, 3, 3
2020/3/11, 50, 53, 27, 1, 3
2020/3/12, 41, 43, 25, 1, 
2020/3/13, 40, 36, 20, 1, 
2020/3/14, 30, 38, 26, 1, 2
2020/3/15, 33, 43, 28, 1, 1
2020/3/16, 42, 46, 25, 1, 5
2020/3/17, 41, 47, 28, 1, 2
2020/3/18, 52, 46, 32, 1, 2
2020/3/19, 44, 46, 34, 1, 2
2020/3/20, 42, 49, 35, 1, 2
2020/3/21, 49, 45, 22, 1, 2
2020/3/22, 45, 33, 22, 1, 2
2020/3/23, 45, 44, 24, 1, 2
2020/3/24, 34, 45, 37, 1, 6
2020/3/25, 36, 41, 24, 1, 4
2020/3/26, 44, 50, 27, 1, 4
2020/3/27, 52, 42, 14, 1, 
2020/3/28, 46, 44, 27, 1, 
2020/3/29, 62, 38, 22, 1, 
2020/3/30, 62, 41, 27, 1, 
2020/3/31, 47, 47, 37, 1, 
2020/4/1, 53, 57, 28, 1, 
2019/10/2, 45, 20, 22, 1, 
2019/10/3, 34, 18, 21, 1, 
2019/10/4, 31, 20, 10, 1, 
2019/10/5, 34, 26, 8, 1, 
2019/10/6, 39, 25, 10, 5, 
2019/10/7, 48, 20, 12, 3, 
2019/10/8, 25, 29, 9, 6, 
2019/10/9, 19, 37, 7, 1, 
2019/10/10, 38, 48, 28, 1, 
2019/10/11, 76, 52, 14, 1, 
2019/10/12, 82, 45, 12, 1, 
2019/10/13, 53, 40, 18, 1, 
2019/10/14, 63, 36, 12, 1, 
2019/10/15, 52, 27, 22, 1, 
2019/10/16, 48, 30, 17, 1, 
2019/10/17, 40, 28, 42, 1, 
2019/10/18, 38, 30, 29, 1, 
2019/10/19, 35, 30, 20, 1, 
2019/10/20, 45, 21, 24, 1, 
2019/10/21, 26, 22, 25, 1, 
2019/10/22, 17, 26, 23, 1, 
2019/10/23, 17, 32, 33, 1, 
2019/10/24, 28, 31, 26, 1, 
2019/10/25, 32, 34, 28, 5, 
2019/10/26, 29, 32, 26, 1, 
2019/10/27, 37, 19, 12, 1, 
2019/10/28, 21, 39, 42, 1, 
2019/10/29, 21, 36, 19, 3, 
2019/10/30, 14, 25, 27, 1, 
2019/10/31, 17, 23, 30, 1, 
2019/11/1, 24, 17, 22, 1, 
2019/11/2, 16, 16, 25, 1, 
2019/11/3, 13, 19, 28, 1, 
2019/11/4, 16, 25, 19, 2, 
2019/11/5, 21, 28, 25, 4, 
2019/11/6, 29, 33, 36, 4, 
2019/11/7, 35, 33, 29, 3, 
2019/11/8, 21, 43, 29, 2, 
2019/11/9, 29, 42, 31, 1, 
2019/11/10, 47, 36, 34, 1, 5
2019/11/11, 35, 38, 23, 1, 11
2019/11/12, 44, 34, 30, 11, 6
2019/11/13, 39, 30, 30, 1, 6
2019/11/14, 34, 35, 47, 1, 5
2019/11/15, 32, 30, 26, 1, 5
2019/11/16, 27, 25, 21, 1, 5
2019/11/17, 14, 21, 27, 1, 
2019/11/18, 15, 33, 34, 2, 
2019/11/19, 19, 38, 66, 13, 
2019/11/20, 27, 35, 30, 1, 
2019/11/21, 27, 40, 30, 1, 
2019/11/22, 27, 45, 28, 1, 
2019/11/23, 41, 35, 15, 1, 
2019/11/24, 32, 21, 19, 1, 
2019/11/25, 20, 21, 16, 12, 
2019/11/26, 12, 26, 22, 4, 
2019/11/27, 10, 32, 27, 7, 
2019/11/28, 11, 35, 51, 2, 
2019/11/29, 12, 30, 26, 1, 
2019/11/30, 15, 28, 27, 5, 
2019/12/1, 17, 31, 32, 1, 
2019/12/2, 24, 37, 31, 7, 
2019/12/3, 40, 39, 29, 4, 
2019/12/4, 35, 43, 33, 1, 
2019/12/5, 31, 53, 31, 10, 
2019/12/6, 35, 48, 31, 1, 
2019/12/7, 36, 38, 28, 1, 
2019/12/8, 35, 32, 32, 1, 
2019/12/9, 41, 35, 29, 1, 
2019/12/10, 36, 34, 30, 1, 
2019/12/11, 24, 31, 27, 16, 
2019/12/12, 20, 34, 83, 1, 4
2019/12/13, 25, 39, 34, 1, 4
2019/12/14, 19, 26, 23, 1, 4
2019/12/15, 15, 22, 26, 2, 4
2019/12/16, 12, 27, 32, 1, 4
2019/12/17, 17, 32, 33, 1, 4
2019/12/18, 16, 32, 25, 1, 4
2019/12/19, 21, 33, 19, 1, 
2019/12/20, 15, 28, 26, 7, 
2019/12/21, 20, 28, 32, 1, 
2019/12/22, 15, 26, 33, 1, 
2019/12/23, 14, 43, 32, 1, 
2019/12/24, 21, 28, 16, 1, 
2019/12/25, 19, 18, 25, 1, 
2019/12/26, 11, 27, 49, 1, 
2019/12/27, 10, 38, 40, 1, 
2019/12/28, 24, 35, 34, 4, 
2019/12/29, 20, 28, 34, 1, 
2019/12/30, 21, , , , 
2019/7/2, 57, 49, 11, 1, 
2019/7/3, 82, 48, 10, 1, 
2019/7/4, 91, 35, 6, 1, 
2019/7/5, 67, 37, 3, 1, 
2019/7/6, 64, 70, 10, 1, 
2019/7/7, 105, 84, 11, 1, 21
2019/7/8, 154, 82, 8, 1, 11
2019/7/9, 155, 85, 17, 1, 6
2019/7/10, 139, 101, 6, 1, 7
2019/7/11, 164, 86, 10, 1, 5
2019/7/12, 162, 104, 13, 3, 4
2019/7/13, 164, 109, 16, 5, 3
2019/7/14, 175, 79, 17, 7, 
2019/7/15, 161, 37, 15, 6, 
2019/7/16, 69, 46, 19, 1, 
2019/7/17, 82, 77, 11, 1, 
2019/7/18, 112, 65, 9, 1, 
2019/7/19, 135, 37, 7, 12, 
2019/7/20, 66, 70, 8, 4, 
2019/7/21, 102, 61, 18, 1, 
2019/7/22, 123, 52, 37, 1, 
2019/7/23, 98, 39, 13, 1, 
2019/7/24, 66, 72, 12, 1, 
2019/7/25, 106, 80, 18, 1, 
2019/7/26, 160, 64, 18, 3, 
2019/7/27, 122, 78, 10, 9, 
2019/7/28, 117, 93, 11, 2, 
2019/7/29, 166, 64, 11, 6, 
2019/7/30, 119, 54, 13, 14, 
2019/7/31, 100, 52, 13, 2, 
2019/8/1, 85, 41, 19, 2, 
2019/8/2, 78, 34, 11, , 
2019/8/3, 46, 41, 9, , 
2019/8/4, 82, 56, 19, 2, 
2019/8/5, 91, 63, 29, 11, 
2019/8/6, 125, 50, 13, 2, 
2019/8/7, 90, 44, 11, 2, 
2019/8/8, 79, 50, 17, 1, 
2019/8/9, 99, 57, 21, 1, 
2019/8/10, 115, 55, 15, 12, 
2019/8/11, 122, 57, 21, 2, 
2019/8/12, 134, 33, 37, 2, 
2019/8/13, 77, 40, 8, 2, 
2019/8/14, 55, 58, 19, 2, 
2019/8/15, 90, 47, 14, 2, 
2019/8/16, 86, 42, 15, 2, 
2019/8/17, 77, 34, 18, 3, 
2019/8/18, 72, 28, 8, 2, 
2019/8/19, 56, 43, 9, 9, 
2019/8/20, 82, 50, 35, 14, 
2019/8/21, 82, 50, 9, 2, 
2019/8/22, 86, 45, 13, 16, 
2019/8/23, 81, 54, 19, 2, 
2019/8/24, 88, 51, 22, 2, 
2019/8/25, 95, 49, 19, 4, 
2019/8/26, 77, 61, 13, 16, 
2019/8/27, 106, 50, 13, 13, 
2019/8/28, 90, 52, 26, 2, 
2019/8/29, 71, 32, 12, 2, 
2019/8/30, 49, 27, 16, 5, 
2019/8/31, 46, 29, 16, 2, 
2019/9/1, 54, 26, 18, 2, 
2019/9/2, 54, 35, 16, 2, 
2019/9/3, 49, 48, 23, 1, 
2019/9/4, 69, 59, 40, 2, 
2019/9/5, 90, 46, 23, 2, 
2019/9/6, 72, 44, 11, 2, 
2019/9/7, 60, 46, 13, 1, 
2019/9/8, 91, 21, 18, 1, 
2019/9/9, 57, 19, 17, 1, 
2019/9/10, 30, 32, 19, 1, 
2019/9/11, 62, 24, 15, 1, 
2019/9/12, 53, 25, 23, 5, 5
2019/9/13, 42, 34, 27, 1, 8
2019/9/14, 57, 34, 15, 3, 7
2019/9/15, 53, 26, 19, 1, 7
2019/9/16, 61, 16, 67, 1, 9
2019/9/17, 20, 29, 21, 1, 8
2019/9/18, 34, 35, 23, 1, 7
2019/9/19, 63, 19, 22, 1, 
2019/9/20, 39, 14, 22, 2, 
2019/9/21, 21, 19, 22, 6, 
2019/9/22, 24, 21, 32, 1, 
2019/9/23, 28, 31, 25, 1, 
2019/9/24, 33, 42, 36, 1, 
2019/9/25, 61, 46, 34, 1, 
2019/9/26, 61, 31, 14, 1, 
2019/9/27, 51, 22, 21, 1, 
2019/9/28, 44, 26, 31, 1, 
2019/9/29, 43, 26, 23, 1, 
2019/9/30, 52, 18, 15, 1, 
2019/10/1, 22, 20, 19, 1, 
2019/4/2, 56, 53, 34, , 
2019/4/3, 80, 46, 22, , 
2019/4/4, 63, 33, 63, , 
2019/4/5, 46, 39, 23, , 
2019/4/6, 40, 50, 35, , 
2019/4/7, 54, 49, 40, , 
2019/4/8, 59, 45, 27, , 
2019/4/9, 57, 40, 21, , 
2019/4/10, 57, 43, 27, , 
2019/4/11, 65, 57, 36, , 
2019/4/12, 79, 48, 12, , 
2019/4/13, 69, 49, 17, , 
2019/4/14, 73, 46, 16, , 
2019/4/15, 73, 37, 16, , 
2019/4/16, 46, 51, 43, , 
2019/4/17, 55, 59, 29, , 
2019/4/18, 71, 61, 23, , 
2019/4/19, 70, 41, 12, , 
2019/4/20, 50, 35, 27, , 
2019/4/21, 51, 42, 24, , 
2019/4/22, 64, 46, 23, , 
2019/4/23, 67, 53, 19, , 
2019/4/24, 81, 54, 21, , 
2019/4/25, 94, 51, 15, , 
2019/4/26, 98, 54, 21, , 
2019/4/27, 84, 56, 30, , 
2019/4/28, 81, 52, 26, , 
2019/4/29, 86, 41, 20, , 
2019/4/30, 58, 57, 18, , 
2019/5/1, 63, 61, 22, , 
2019/5/2, 87, 74, 7, , 
2019/5/3, 90, 90, 1, , 
2019/5/4, 152, 69, 4, , 
2019/5/5, 137, 37, 6, , 
2019/5/6, 75, 32, 16, , 
2019/5/7, 46, 39, 3, , 
2019/5/8, 66, 38, 3, , 
2019/5/9, 63, 41, 18, , 
2019/5/10, 67, 40, 12, , 
2019/5/11, 61, 48, 18, , 
2019/5/12, 66, 52, 14, , 
2019/5/13, 84, 46, 12, , 
2019/5/14, 66, 60, 16, , 
2019/5/15, 84, 77, 22, , 
2019/5/16, 132, 78, 20, , 
2019/5/17, 124, 84, 13, , 
2019/5/18, 158, 39, 8, , 
2019/5/19, 76, 38, 8, , 
2019/5/20, 63, 47, 9, , 
2019/5/21, 85, 64, 10, , 
2019/5/22, 92, 79, 16, , 
2019/5/23, 160, 76, 16, , 
2019/5/24, 151, 79, 18, , 
2019/5/25, 145, 106, 15, , 
2019/5/26, 172, 96, 15, , 
2019/5/27, 170, 75, 13, , 
2019/5/28, 135, 71, 15, , 
2019/5/29, 128, 53, 32, , 
2019/5/30, 96, 40, 10, , 
2019/5/31, 47, 59, 16, , 
2019/6/1, 132, 53, 6, , 
2019/6/2, 68, 88, 13, , 
2019/6/3, 160, 73, 6, , 
2019/6/4, 151, 76, 21, , 
2019/6/5, 120, 75, 6, , 
2019/6/6, 151, 48, 13, , 
2019/6/7, 87, 39, 11, , 
2019/6/8, 65, 38, 8, , 
2019/6/9, 77, 61, 10, , 
2019/6/10, 113, 47, 6, , 
2019/6/11, 77, 58, 6, , 
2019/6/12, 119, 53, 20, , 
2019/6/13, 106, 21, 15, , 
2019/6/14, 37, 34, 10, , 
2019/6/15, 55, 49, 14, , 
2019/6/16, 92, 67, 16, , 
2019/6/17, 105, 67, 20, , 
2019/6/18, 146, 48, 14, , 
2019/6/19, 83, 40, 6, , 
2019/6/20, 74, 73, 10, , 
2019/6/21, 106, 100, 11, 1, 
2019/6/22, 162, 62, 14, 5, 
2019/6/23, 113, 73, 10, 1, 
2019/6/24, 108, 81, 15, 1, 
2019/6/25, 156, 64, 13, 1, 
2019/6/26, 137, 83, 7, 1, 
2019/6/27, 116, 90, 4, 1, 
2019/6/28, 156, 99, 2, 1, 
2019/6/29, 163, 62, 12, 1, 
2019/6/30, 121, 26, 10, 1, 
2019/7/1, 61, 32, 7, 1, 
2019/1/2, 36, 32, 25, , 
2019/1/3, 26, 38, 38, , 
2019/1/4, 36, 41, 41, , 
2019/1/5, 42, 45, 28, , 
2019/1/6, 69, 30, 20, , 
2019/1/7, 54, 32, 17, , 
2019/1/8, 36, 25, 26, , 
2019/1/9, 26, 21, 18, , 
2019/1/10, 18, 25, 29, , 
2019/1/11, 24, 29, 24, , 
2019/1/12, 32, 25, 19, , 
2019/1/13, 21, 22, 22, , 
2019/1/14, 25, 25, 22, , 
2019/1/15, 30, 31, 32, , 
2019/1/16, 39, 35, 38, , 
2019/1/17, 40, 37, 28, , 
2019/1/18, 34, 45, 40, , 
2019/1/19, 40, 47, 26, , 
2019/1/20, 61, 32, 26, , 
2019/1/21, 53, 29, 33, , 
2019/1/22, 43, 33, 46, , 
2019/1/23, 38, 39, 34, , 
2019/1/24, 38, 42, 34, , 
2019/1/25, 48, 46, 45, , 
2019/1/26, 53, 41, 38, , 
2019/1/27, 48, 33, 35, , 
2019/1/28, 49, 36, 34, , 
2019/1/29, 35, 41, 39, , 
2019/1/30, 48, 42, 31, , 
2019/1/31, 53, 40, 30, , 
2019/2/1, 39, 44, 41, , 
2019/2/2, 48, 46, 34, , 
2019/2/3, 53, 39, 30, , 
2019/2/4, 50, 41, 32, , 
2019/2/5, 53, 47, 40, , 
2019/2/6, 54, 54, 20, , 
2019/2/7, 65, 47, 15, , 
2019/2/8, 70, 45, 19, , 
2019/2/9, 59, 48, 19, , 
2019/2/10, 55, 45, 15, , 
2019/2/11, 58, 33, 5, , 5
2019/2/12, 42, 45, 13, , 5
2019/2/13, 43, 38, 41, , 19
2019/2/14, 38, 38, 38, , 6
2019/2/15, 36, 51, 32, , 7
2019/2/16, 58, 40, 19, , 5
2019/2/17, 57, 39, 37, , 7
2019/2/18, 64, 45, 39, , 
2019/2/19, 74, 41, 42, , 
2019/2/20, 65, 31, 25, , 
2019/2/21, 28, 24, 17, , 
2019/2/22, 35, 24, 27, , 
2019/2/23, 21, 24, 24, , 
2019/2/24, 26, 24, 25, , 
2019/2/25, 28, 30, 41, , 
2019/2/26, 27, 43, 31, , 30
2019/2/27, 43, 46, 38, , 6
2019/2/28, 39, 51, 32, , 6
2019/3/1, 59, 44, 35, , 7
2019/3/2, 43, 39, 32, , 7
2019/3/3, 36, 34, 25, , 6
2019/3/4, 28, 31, 32, , 5
2019/3/5, 28, 33, 24, , 
2019/3/6, 18, 36, 29, , 
2019/3/7, 16, 37, 24, , 
2019/3/8, 17, 34, 26, , 
2019/3/9, 18, 39, 26, , 
2019/3/10, 29, 39, 23, , 
2019/3/11, 31, 48, 28, , 
2019/3/12, 39, 49, 45, , 
2019/3/13, 38, 46, 33, , 
2019/3/14, 49, 41, 28, , 
2019/3/15, 37, 41, 29, , 
2019/3/16, 31, 39, 28, , 
2019/3/17, 34, 31, 31, , 
2019/3/18, 36, 35, 24, , 
2019/3/19, 25, 39, 21, , 
2019/3/20, 29, 52, 39, , 
2019/3/21, 49, 58, 42, , 
2019/3/22, 66, 51, 30, , 
2019/3/23, 63, 56, 31, , 
2019/3/24, 65, 44, 31, , 
2019/3/25, 64, 46, 36, , 
2019/3/26, 61, 52, 30, , 
2019/3/27, 62, 45, 24, , 
2019/3/28, 52, 39, 30, , 
2019/3/29, 48, 82, 34, , 
2019/3/30, 70, 73, 27, , 
2019/3/31, 103, 48, 26, , 
2019/4/1, 90, 36, 31, , 
2018/10/2, 35, 18, 17, , 
2018/10/3, 38, 24, 13, , 
2018/10/4, 42, 32, 8, , 
2018/10/5, 51, 36, 5, , 
2018/10/6, 56, 35, 12, , 
2018/10/7, 62, 33, 5, , 
2018/10/8, 65, 22, 5, , 
2018/10/9, 58, 16, 10, , 
2018/10/10, 38, 30, 26, , 
2018/10/11, 43, 45, 4, , 
2018/10/12, 83, 29, 6, , 
2018/10/13, 60, 34, 11, , 
2018/10/14, 63, 45, 2, , 
2018/10/15, 61, , , , 
2018/10/18, 29, 21, 6, , 
2018/10/19, 26, 20, 1, , 
2018/10/20, 29, , , , 
2018/10/24, 47, 31, 26, , 
2018/10/25, 50, 21, 29, , 
2018/10/26, 45, 26, 34, , 
2018/10/27, 34, 27, 9, , 
2018/10/28, 31, , , , 
2018/11/1, 33, 25, 10, , 
2018/11/2, 39, 20, 15, , 
2018/11/3, 56, 17, 23, , 
2018/11/4, 37, 13, 24, , 
2018/11/5, 25, 17, 35, , 
2018/11/6, 30, 23, 27, , 
2018/11/7, 32, 33, 35, , 
2018/11/8, 38, 32, 37, , 
2018/11/9, 44, 27, 29, , 
2018/11/10, 29, 22, 15, , 
2018/11/11, 28, 15, 18, , 
2018/11/12, 25, 16, 18, , 
2018/11/13, 27, 17, 17, , 
2018/11/14, 24, 22, 27, , 
2018/11/15, 43, 21, 29, , 
2018/11/16, 31, 19, 32, , 
2018/11/17, 29, 15, 20, , 
2018/11/18, 22, 15, 27, , 
2018/11/19, 23, 21, 31, , 
2018/11/20, 21, 26, 34, , 
2018/11/21, 32, 26, 28, , 4
2018/11/22, 29, 22, 31, , 4
2018/11/23, 31, 27, 21, , 8
2018/11/24, 29, , , , 
2018/11/27, 37, 34, 47, , 4
2018/11/28, 38, 38, 32, , 
2018/11/29, 48, 37, 33, , 
2018/11/30, 51, 37, 24, , 
2018/12/1, 51, 34, 26, , 
2018/12/2, 50, 29, 26, , 
2018/12/3, 46, 31, 23, , 
2018/12/4, 48, 26, 23, , 
2018/12/5, 43, 33, 29, , 
2018/12/6, 43, 39, 37, , 
2018/12/7, 54, 33, 22, , 
2018/12/8, 52, 25, 23, , 
2018/12/9, 45, 20, 29, , 
2018/12/10, 34, 26, 40, , 
2018/12/11, 28, 25, 24, , 
2018/12/12, 27, 26, 29, , 
2018/12/13, 25, 23, 20, , 
2018/12/14, 23, 21, 26, , 
2018/12/15, 16, 23, 32, , 
2018/12/16, 25, 26, 33, , 
2018/12/17, 32, 28, 26, , 
2018/12/18, 29, 33, 41, , 
2018/12/19, 34, 38, 27, , 
2018/12/20, 49, 31, 24, , 
2018/12/21, 45, 33, 23, , 
2018/12/22, 37, 31, 19, , 
2018/12/23, 42, 29, 20, , 
2018/12/24, 49, 35, 18, , 
2018/12/25, 50, 33, 19, , 
2018/12/26, 52, 29, 43, , 
2018/12/27, 50, 27, 20, , 
2018/12/28, 36, 31, 40, , 
2018/12/29, 36, 31, 21, , 
2018/12/30, 34, 22, 15, , 
2018/12/31, 22, , , , 
2018/7/2, 132, 54, 16, , 
2018/7/3, 90, 63, 49, , 
2018/7/4, 156, 47, 16, , 
2018/7/5, 106, 16, 17, , 
2018/7/6, 50, 25, 17, , 
2018/7/7, 45, 43, 17, , 
2018/7/8, 106, 28, 12, , 
2018/7/9, 63, 55, 11, , 
2018/7/10, 85, 61, 53, , 
2018/7/11, 137, 47, 21, , 
2018/7/12, 84, 58, 17, , 
2018/7/13, 74, 56, 20, , 
2018/7/14, 69, 54, 17, , 
2018/7/15, 69, 33, 24, , 
2018/7/16, 54, 26, 20, , 
2018/7/17, 40, 34, 17, , 
2018/7/18, 53, 35, 19, , 
2018/7/19, 52, 48, 14, , 
2018/7/20, 57, 75, 24, , 
2018/7/21, 86, 72, 18, , 
2018/7/22, 73, 63, 26, , 
2018/7/23, 86, 49, 54, , 
2018/7/24, 51, 91, 22, , 
2018/7/25, 94, 80, 22, , 
2018/7/26, 91, 76, 23, , 
2018/7/27, 87, 70, 15, , 
2018/7/28, 83, 69, 22, , 
2018/7/29, 76, 58, 25, , 
2018/7/30, 65, 52, 18, , 
2018/7/31, 62, 49, 12, , 
2018/8/1, 61, 62, 12, , 
2018/8/2, 67, 76, 16, , 
2018/8/3, 91, 80, 34, , 
2018/8/4, 93, 48, 17, , 
2018/8/5, 65, 70, 15, , 
2018/8/6, 69, 92, 19, , 
2018/8/7, 108, 54, 24, , 
2018/8/8, 70, 34, 15, , 
2018/8/9, 59, 48, 41, , 
2018/8/10, 61, 60, 13, , 
2018/8/11, 72, 59, 15, , 
2018/8/12, 72, 54, 13, , 
2018/8/13, 65, 43, 14, , 
2018/8/14, 59, 32, 14, , 
2018/8/15, 41, 42, 20, , 
2018/8/16, 54, 46, 31, , 
2018/8/17, 56, 54, 12, , 
2018/8/18, 68, 40, 16, , 
2018/8/19, 61, 30, 19, , 
2018/8/20, 38, 69, 26, , 
2018/8/21, 55, 69, 16, , 
2018/8/22, 78, 60, 6, , 
2018/8/23, 65, 53, 12, , 
2018/8/24, 62, 37, 14, , 
2018/8/25, 51, 25, 18, , 
2018/8/26, 49, 25, 14, , 
2018/8/27, 42, 38, 7, , 
2018/8/28, 53, 42, 11, , 
2018/8/29, 57, 50, 26, , 
2018/8/30, 65, 56, 10, , 
2018/8/31, 73, 47, 12, , 
2018/9/1, 63, 44, 17, , 
2018/9/2, 57, 37, 17, , 12
2018/9/3, 54, 34, 15, , 12
2018/9/4, 49, 40, 16, , 13
2018/9/5, 55, 48, 11, , 12
2018/9/6, 58, 48, 29, , 16
2018/9/7, 64, 42, 14, , 14
2018/9/8, 55, 48, 16, , 15
2018/9/9, 63, 44, 21, , 
2018/9/10, 60, 43, 23, , 
2018/9/11, 58, 46, 21, , 
2018/9/12, 61, 47, 19, , 
2018/9/13, 60, 47, 20, , 
2018/9/14, 59, 49, 18, , 
2018/9/15, 52, 41, 9, , 
2018/9/16, 55, 32, 21, , 
2018/9/17, 55, 37, 8, , 
2018/9/18, 59, 28, 16, , 
2018/9/19, 54, 37, 10, , 
2018/9/20, 51, 58, 4, , 
2018/9/21, 62, 64, 16, , 
2018/9/22, 70, 21, 12, , 
2018/9/23, 39, 15, 20, , 
2018/9/24, 32, 23, 23, , 
2018/9/25, 33, 33, 7, , 
2018/9/26, 51, 51, 4, , 
2018/9/27, 72, 45, 6, , 
2018/9/28, 64, 39, 2, , 
2018/9/29, 62, 19, 5, , 
2018/9/30, 43, 16, 8, , 
2018/10/1, 36, 16, 10, , 
2018/4/2, 46, 31, 22, , 
2018/4/3, 51, 36, 28, , 
2018/4/4, 44, 50, 32, , 
2018/4/5, 66, 40, 15, , 
2018/4/6, 63, 40, 30, , 
2018/4/7, 54, 39, 23, , 
2018/4/8, 56, 31, 26, , 
2018/4/9, 48, 29, 17, , 
2018/4/10, 37, 28, 15, , 
2018/4/11, 38, 27, 35, , 
2018/4/12, 36, 25, 11, , 
2018/4/13, 34, 38, 28, , 
2018/4/14, 55, 39, 29, , 
2018/4/15, 61, 41, 28, , 
2018/4/16, 82, 49, 22, , 
2018/4/17, 76, 34, 31, , 
2018/4/18, 64, 35, 15, , 
2018/4/19, 60, 36, 23, , 
2018/4/20, 65, 47, 23, , 
2018/4/21, 89, 47, 25, , 
2018/4/22, 87, 36, 24, , 
2018/4/23, 75, 30, 12, , 
2018/4/24, 57, 45, 30, , 
2018/4/25, 69, 53, 28, , 
2018/4/26, 85, 57, 27, , 
2018/4/27, 80, 42, 12, , 
2018/4/28, 59, 50, 12, , 
2018/4/29, 65, 58, 18, , 
2018/4/30, 95, 55, 20, , 
2018/5/1, 94, 66, 29, , 
2018/5/2, 136, 55, 43, , 
2018/5/3, 92, 48, 23, , 
2018/5/4, 71, 53, 28, , 
2018/5/5, 81, 63, 31, , 
2018/5/6, 99, 38, 20, , 
2018/5/7, 72, 34, 13, , 
2018/5/8, 50, 40, 41, , 
2018/5/9, 65, 49, 10, , 
2018/5/10, 70, 50, 18, , 
2018/5/11, 98, 57, 15, , 
2018/5/12, 97, 63, 32, , 
2018/5/13, 107, 44, 25, , 
2018/5/14, 80, 37, 12, , 
2018/5/15, 55, 45, 6, , 
2018/5/16, 75, 58, 22, , 
2018/5/17, 83, 56, 18, , 
2018/5/18, 98, 36, 14, , 
2018/5/19, 70, 43, 10, , 
2018/5/20, 65, 51, 13, , 
2018/5/21, 96, 34, 7, , 
2018/5/22, 81, 35, 7, , 
2018/5/23, 63, 56, 19, , 
2018/5/24, 98, 68, 50, , 
2018/5/25, 141, 94, 27, , 
2018/5/26, 154, 89, 16, , 
2018/5/27, 157, 95, 21, , 
2018/5/28, 162, 87, 8, , 
2018/5/29, 166, 44, 15, , 
2018/5/30, 105, 27, 12, , 
2018/5/31, 53, 37, 9, , 
2018/6/1, 83, 51, 15, , 
2018/6/2, 74, 106, 16, , 
2018/6/3, 167, 82, 21, , 
2018/6/4, 160, 56, 8, , 
2018/6/5, 124, 82, 25, , 
2018/6/7, 157, 45, 9, , 
2018/6/8, 85, 76, 13, , 
2018/6/9, 137, 67, 14, , 
2018/6/10, 147, 16, 17, , 
2018/6/11, 47, 27, 15, , 
2018/6/12, 44, 62, 40, , 
2018/6/13, 136, 42, 4, , 
2018/6/14, 87, 47, 4, , 
2018/6/15, 94, 55, 6, , 
2018/6/16, 107, 61, 10, , 
2018/6/17, 133, 52, 10, , 
2018/6/18, 116, 45, 7, , 
2018/6/19, 90, 56, 13, , 
2018/6/20, 117, 41, 1, , 
2018/6/21, 100, 36, 7, , 
2018/6/22, 81, 49, 4, , 
2018/6/23, 83, 58, 9, , 
2018/6/24, 139, 66, 3, , 
2018/6/25, 112, 73, 6, , 
2018/6/26, 161, 67, 23, , 
2018/6/27, 154, 61, 7, , 
2018/6/28, 146, 39, 3, , 
2018/6/29, 84, 48, 4, , 
2018/6/30, 94, 64, 5, , 
2018/7/1, 149, 53, 15, , 
2018/1/2, 41, 25, 33, , 
2018/1/3, 31, 24, 37, , 
2018/1/4, 27, 19, 23, , 
2018/1/5, 17, 22, 25, , 
2018/1/6, 17, 26, 31, , 
2018/1/7, 25, 27, 28, , 
2018/1/8, 25, 28, 24, , 
2018/1/9, 33, 30, 32, , 
2018/1/10, 41, 37, 33, , 
2018/1/11, 46, 33, 27, , 
2018/1/12, 40, 31, 29, , 
2018/1/13, 34, 29, 25, , 
2018/1/14, 34, 26, 23, , 
2018/1/15, 34, 20, 22, , 
2018/1/16, 26, 27, 31, , 
2018/1/17, 29, 33, 35, , 
2018/1/18, 38, 33, 31, , 
2018/1/19, 33, 39, 30, , 
2018/1/20, 40, 30, 23, , 
2018/1/21, 42, 26, 16, , 
2018/1/22, 41, 32, 29, , 
2018/1/23, 44, 32, 31, , 
2018/1/24, 46, 36, 33, , 
