date, pm25, pm10, so2
2021/5/19, 71, 58, 1
2021/5/20, 67, 44, 1
2021/5/21, 54, 43, 1
2021/5/22, 45, 49, 1
2021/5/23, 54, 51, 1
2021/5/24, 63, 51, 1
2021/5/25, 70, 51, 1
2021/5/26, 66, 49, 1
2021/5/27, 66, 54, 1
2021/5/28, 76, 62, 
2021/5/29, 77, 52, 1
2021/5/30, 65, 39, 1
2021/5/31, 60, 45, 1
2021/6/1, 62, 52, 1
2021/6/2, 79, 52, 1
2021/6/3, 77, 52, 
2021/6/4, 83, 46, 1
2021/6/5, 67, 40, 1
2021/6/6, 59, 36, 
2021/6/7, 54, 32, 1
2021/6/8, 47, 32, 1
2021/6/9, 45, 34, 
2021/6/10, 53, 35, 1
2021/6/11, 47, 43, 1
2021/6/12, 54, 45, 
2021/6/13, 68, 45, 
2021/6/14, 65, 40, 1
2021/6/15, 61, 51, 5
2021/6/16, 68, 54, 
2021/6/17, 65, 41, 1
2021/6/18, 53, 33, 
2021/6/19, 40, 35, 
2021/6/20, 45, 29, 1
2021/6/21, 39, 25, 9
2021/6/22, 34, 42, 1
2021/6/23, 54, 51, 1
2021/6/24, 53, 52, 
2021/6/25, 54, 43, 1
2021/6/26, 44, 35, 1
2021/6/27, 36, 34, 1
2021/6/28, 39, 43, 
2021/6/29, 45, 45, 1
2021/6/30, 68, 52, 
2021/7/1, 88, 45, 1
2021/1/5, 27, 20, 
2021/1/6, 33, 26, 1
2021/1/7, 30, 23, 1
2021/1/8, 29, 21, 
2021/1/9, 30, 20, 
2021/1/10, 31, 19, 
2021/1/11, 32, 25, 
2021/1/12, 35, 24, 
2021/1/13, 33, 32, 
2021/1/14, 35, 27, 
2021/1/15, 33, 26, 1
2021/1/16, 36, 21, 
2021/1/17, 36, 21, 
2021/1/18, 32, 13, 
2021/1/19, 35, 17, 21
2021/1/20, 25, 22, 
2021/1/21, 36, 19, 1
2021/1/22, 27, 20, 
2021/1/23, 16, 15, 
2021/1/24, 16, 15, 
2021/1/25, 22, 17, 11
2021/1/26, 17, 13, 1
2021/1/27, 15, 22, 1
2021/1/28, 24, 23, 1
2021/1/29, 27, 23, 1
2021/1/30, 31, 28, 
2021/1/31, 41, 19, 
2021/2/1, 28, 16, 1
2021/2/2, 18, 15, 2
2021/2/3, 19, 24, 
2021/2/4, 28, 28, 
2021/2/5, 31, 25, 
2021/2/6, 36, 22, 
2021/2/7, 33, 18, 
2021/2/8, 29, 22, 
2021/2/9, 36, 20, 
2021/2/10, 32, 20, 1
2021/2/11, 24, 27, 
2021/2/12, 30, 31, 1
2021/2/13, 32, 45, 
2021/2/14, 44, 35, 1
2021/2/15, 39, 30, 
2021/2/16, 32, 33, 7
2021/2/17, 37, 31, 
2021/2/18, 39, 28, 
2021/2/19, 29, 30, 
2021/2/20, 34, 29, 
2021/2/21, 35, 27, 
2021/2/22, 34, 27, 
2021/2/23, 30, 32, 
2021/2/24, 32, 28, 7
2021/2/25, 34, 40, 
2021/2/26, 47, 44, 
2021/2/27, 50, 36, 
2021/2/28, 42, 26, 
2021/3/1, 37, 35, 
2021/3/2, 41, 33, 
2021/3/3, 46, 35, 
2021/3/4, 52, 30, 1
2021/3/5, 36, 34, 1
2021/3/6, 37, 26, 1
2021/3/7, 34, 22, 1
2021/3/8, 23, 24, 16
2021/3/9, 26, 25, 23
2021/3/10, 33, 36, 
2021/3/11, 39, 27, 1
2021/3/12, 33, 26, 1
2021/3/13, 30, 26, 1
2021/3/14, 32, 20, 1
2021/3/15, 29, 32, 1
2021/3/16, 32, 28, 1
2021/3/17, 31, 26, 1
2021/3/18, 29, 26, 1
2021/3/19, 28, 25, 1
2021/3/20, 24, 26, 1
2021/3/21, 28, 23, 1
2021/3/22, 26, 24, 1
2021/3/23, 26, 24, 1
2021/3/24, 28, 6, 1
2021/3/25, 37, 3, 1
2021/3/26, 48, 17, 1
2021/3/27, 50, 39, 1
2021/3/28, 26, 41, 1
2021/3/29, 15, 46, 1
2021/3/30, 25, 45, 1
2021/3/31, 48, 46, 
2021/4/1, 51, 36, 1
2020/10/2, 37, 20, 1
2020/10/3, 26, 23, 
2020/10/4, 27, 29, 1
2020/10/5, 41, 30, 1
2020/10/6, 43, 28, 1
2020/10/7, 38, 25, 
2020/10/8, 40, 24, 
2020/10/9, 45, 30, 1
2020/10/10, 47, 29, 
2020/10/11, 51, 24, 
2020/10/12, 48, 21, 
2020/10/13, 42, 24, 
2020/10/14, 45, 26, 
2020/10/15, 44, 22, 
2020/10/16, 33, 24, 
2020/10/17, 36, 23, 
2020/10/18, 35, 13, 
2020/10/19, 19, 11, 
2020/10/20, 20, 20, 
2020/10/21, 31, 22, 
2020/10/22, 37, 17, 
2020/10/23, 32, 11, 
2020/10/24, 21, 8, 
2020/10/25, 24, 8, 
2020/10/26, 19, 19, 
2020/10/27, 34, 21, 
2020/10/28, 31, 21, 
2020/10/29, 31, 19, 
2020/10/30, 33, 23, 
2020/10/31, 35, 24, 
2020/11/1, 35, 22, 
2020/11/2, 38, 22, 
2020/11/3, 41, 19, 
2020/11/4, 35, 18, 1
2020/11/5, 29, 20, 
2020/11/6, 26, 21, 
2020/11/7, 29, 17, 
2020/11/8, 29, 14, 
2020/11/9, 24, 15, 5
2020/11/10, 23, 15, 
2020/11/11, 19, 17, 
2020/11/12, 26, 16, 
2020/11/13, 26, 15, 
2020/11/14, 21, 17, 
2020/11/15, 21, 14, 
2020/11/16, 20, 19, 
2020/11/17, 29, 22, 
2020/11/18, 26, 30, 
2020/11/19, 34, 20, 
2020/11/20, 15, 22, 
2020/11/21, 20, 22, 
2020/11/22, 26, 19, 
2020/11/23, 25, 21, 8
2020/11/24, 27, 18, 
2020/11/25, 22, 17, 
2020/11/26, 24, 25, 
2020/11/27, 30, 30, 
2020/11/28, 35, 34, 
2020/11/29, 39, 24, 
2020/11/30, 35, 20, 
2020/12/1, 29, 25, 5
2020/12/2, 41, 23, 
2020/12/3, 36, 21, 
2020/12/4, 28, 20, 
2020/12/5, 31, 29, 
2020/12/6, 42, 22, 
2020/12/7, 37, 18, 
2020/12/8, 30, 13, 
2020/12/9, 24, 13, 
2020/12/10, 22, 16, 4
2020/12/11, 18, 19, 
2020/12/12, 24, 20, 
2020/12/13, 31, 20, 
2020/12/14, 35, 20, 
2020/12/15, 39, 21, 
2020/12/16, 36, 18, 5
2020/12/17, 30, 16, 
2020/12/18, 22, 15, 
2020/12/19, 26, 14, 
2020/12/20, 22, 12, 
2020/12/21, 20, 20, 
2020/12/22, 32, 19, 1
2020/12/23, 29, 32, 
2020/12/24, 34, 17, 1
2020/12/25, 28, 22, 
2020/12/26, 32, 18, 
2020/12/27, 24, 19, 
2020/12/28, 24, 20, 
2020/12/29, 25, 12, 
2020/12/30, 20, 22, 1
2020/12/31, 25, 20, 
2021/1/1, 32, 26, 
2021/1/2, 46, 21, 
2021/1/3, 34, 18, 
2021/1/4, 29, 19, 
2020/7/2, 42, 41, 
2020/7/3, 51, 39, 1
2020/7/4, 65, 40, 
2020/7/5, 63, 34, 1
2020/7/6, 51, 35, 11
2020/7/7, 50, 32, 
2020/7/8, 42, 45, 
2020/7/9, 39, 43, 
2020/7/10, 46, 36, 1
2020/7/11, 52, 36, 
2020/7/12, 57, 37, 
2020/7/13, 55, 43, 1
2020/7/14, 61, 47, 6
2020/7/15, 73, 44, 
2020/7/16, 64, 36, 
2020/7/17, 58, 27, 1
2020/7/18, 42, 24, 
2020/7/19, 53, 23, 1
2020/7/20, 33, 28, 
2020/7/21, 34, 25, 
2020/7/22, 30, 25, 
2020/7/23, 27, 25, 
2020/7/24, 26, 47, 
2020/7/25, 24, 60, 
2020/7/26, 45, 51, 1
2020/7/27, 60, 41, 1
2020/7/28, 57, 44, 2
2020/7/29, 63, 44, 1
2020/7/30, 66, 47, 
2020/7/31, 71, 41, 1
2020/8/1, 61, 39, 
2020/8/2, 68, 31, 1
2020/8/3, 61, 32, 1
2020/8/4, 50, 33, 
2020/8/5, 51, 31, 
2020/8/6, 57, 25, 1
2020/8/7, 41, 38, 1
2020/8/8, 45, 39, 
2020/8/9, 54, 34, 1
2020/8/10, 54, 30, 2
2020/8/11, 52, 32, 1
2020/8/12, 50, 31, 1
2020/8/13, 49, 35, 1
2020/8/14, 44, 35, 
2020/8/15, 37, 35, 
2020/8/16, 43, 25, 1
2020/8/17, 35, 27, 1
2020/8/18, 36, 28, 1
2020/8/19, 37, 34, 1
2020/8/20, 40, 39, 1
2020/8/21, 38, 40, 18
2020/8/22, 47, 37, 
2020/8/23, 54, 31, 1
2020/8/24, 58, 23, 1
2020/8/25, 41, 29, 1
2020/8/26, 26, 39, 1
2020/8/27, 33, 41, 
2020/8/28, 37, 34, 1
2020/8/29, 38, 27, 
2020/8/30, 33, 25, 1
2020/8/31, 33, 38, 1
2020/9/1, 42, 32, 1
2020/9/2, 39, 32, 1
2020/9/3, 35, 31, 1
2020/9/4, 42, 32, 23
2020/9/5, 57, 32, 
2020/9/6, 57, 27, 1
2020/9/7, 51, 28, 
2020/9/8, 41, 29, 16
2020/9/9, 39, 34, 
2020/9/10, 38, 31, 
2020/9/11, 44, 25, 1
2020/9/12, 38, 27, 
2020/9/13, 49, 27, 1
2020/9/14, 41, 24, 
2020/9/15, 39, 23, 1
2020/9/16, 43, 25, 
2020/9/17, 42, 31, 
2020/9/18, 44, 27, 
2020/9/19, 56, 26, 
2020/9/20, 58, 27, 
2020/9/21, 58, 26, 1
2020/9/22, 49, 23, 1
2020/9/23, 41, 22, 1
2020/9/24, 47, 28, 11
2020/9/25, 47, 27, 1
2020/9/26, 48, 24, 
2020/9/27, 37, 25, 1
2020/9/28, 31, 27, 
2020/9/29, 39, 25, 
2020/9/30, 43, 22, 1
2020/10/1, 39, 22, 1
2020/4/2, 32, 30, 
2020/4/3, 36, 44, 
2020/4/4, 50, 48, 
2020/4/5, 53, 55, 
2020/4/6, 58, 44, 7
2020/4/7, 52, 35, 1
2020/4/8, 45, 39, 1
2020/4/9, 47, 32, 1
2020/4/10, 48, 26, 1
2020/4/11, 37, 27, 1
2020/4/12, 29, 38, 1
2020/4/13, 40, 37, 1
2020/4/14, 44, 38, 1
2020/4/15, 45, 39, 8
2020/4/16, 45, 32, 1
2020/4/17, 38, 32, 1
2020/4/18, 38, 31, 1
2020/4/19, 47, 30, 1
2020/4/20, 48, 38, 1
2020/4/21, 56, 37, 6
2020/4/22, 56, 35, 1
2020/4/23, 58, 30, 1
2020/4/24, 50, 25, 1
2020/4/25, 36, 29, 1
2020/4/26, 40, 27, 1
2020/4/27, 40, 25, 1
2020/4/28, 27, 27, 6
2020/4/29, 30, 27, 9
2020/4/30, 29, 28, 1
2020/5/1, 50, 22, 1
2020/5/2, 45, 22, 1
2020/5/3, 36, 25, 1
2020/5/4, 43, 32, 1
2020/5/5, 44, 40, 1
2020/5/6, 53, 36, 5
2020/5/7, 53, 35, 1
2020/5/8, 60, 39, 1
2020/5/9, 64, 39, 1
2020/5/10, 67, 29, 1
2020/5/11, 58, 29, 1
2020/5/12, 49, 35, 1
2020/5/13, 61, 38, 1
2020/5/14, 55, 29, 1
2020/5/15, 42, 32, 1
2020/5/16, 47, 33, 1
2020/5/17, 57, 31, 1
2020/5/18, 55, 31, 1
2020/5/19, 48, 31, 1
2020/5/20, 53, 31, 1
2020/5/21, 48, 28, 1
2020/5/22, 36, 41, 11
2020/5/23, 38, 34, 5
2020/5/24, 42, 37, 5
2020/5/25, 55, 33, 5
2020/5/26, 62, 31, 5
2020/5/27, 55, 29, 4
2020/5/28, 50, 29, 1
2020/5/29, 46, 31, 1
2020/5/30, 38, 46, 1
2020/5/31, 42, 47, 
2020/6/1, 50, 30, 
2020/6/2, 31, 26, 
2020/6/3, 34, 22, 
2020/6/4, 27, 36, 
2020/6/5, 29, 85, 
2020/6/6, 39, 66, 
2020/6/7, 54, 47, 
2020/6/8, 54, 42, 1
2020/6/9, 47, 46, 1
2020/6/10, 60, 45, 1
2020/6/11, 64, 45, 1
2020/6/12, 63, 35, 
2020/6/13, 48, 36, 
2020/6/14, 48, 39, 1
2020/6/15, 57, 35, 1
2020/6/16, 54, 31, 6
2020/6/17, 50, 31, 4
2020/6/18, 45, 40, 5
2020/6/19, 37, 49, 1
2020/6/20, 50, 37, 
2020/6/21, 53, 35, 1
2020/6/22, 56, 35, 
2020/6/23, 45, 36, 8
2020/6/24, 45, 40, 
2020/6/25, 53, 38, 
2020/6/26, 48, 36, 
2020/6/27, 50, 32, 
2020/6/28, 44, 35, 
2020/6/29, 53, 35, 1
2020/6/30, 53, 35, 
2020/7/1, 46, 37, 
2020/1/2, 109, 26, 
2020/1/3, 41, 26, 
2020/1/4, 41, 25, 5
2020/1/5, 36, 24, 
2020/1/6, 36, 32, 6
2020/1/7, 38, 24, 
2020/1/8, 32, 28, 
2020/1/9, 37, 27, 
2020/1/10, 38, 27, 
2020/1/11, 33, 29, 
2020/1/12, 36, 23, 
2020/1/13, 34, 28, 
2020/1/14, 38, 33, 
2020/1/15, 37, 24, 
2020/1/16, 31, 26, 2
2020/1/17, 25, 27, 
2020/1/18, 31, 32, 
2020/1/19, 36, 24, 
2020/1/20, 32, 24, 5
2020/1/21, 26, 29, 
2020/1/22, 35, 29, 
2020/1/23, 27, 40, 
2020/1/24, 32, 14, 
2020/1/26, 19, 21, 
2020/1/27, 26, 24, 
2020/1/28, 31, 23, 
2020/1/29, 30, 35, 6
2020/1/30, 34, 33, 
2020/1/31, 44, 29, 
2020/2/1, 36, 28, 
2020/2/2, 35, 23, 
2020/2/3, 28, 21, 
2020/2/4, 29, 20, 5
2020/2/5, 22, 25, 
2020/2/6, 25, 26, 
2020/2/7, 32, 27, 
2020/2/8, 34, 25, 
2020/2/9, 31, 22, 
2020/2/10, 28, 24, 
2020/2/11, 29, 30, 
2020/2/12, 33, 25, 
2020/2/13, 34, 27, 
2020/2/14, 31, 29, 7
2020/2/15, 28, 33, 
2020/2/16, 41, 26, 
2020/2/17, 38, 28, 5
2020/2/18, 32, 29, 
2020/2/19, 35, 24, 
2020/2/20, 34, 30, 
2020/2/21, 37, 35, 
2020/2/22, 43, 29, 
2020/2/23, 41, 27, 
2020/2/24, 41, 30, 
2020/2/25, 39, 27, 5
2020/2/26, 36, 27, 
2020/2/27, 39, 34, 1
2020/2/28, 38, 31, 1
2020/2/29, 34, 28, 1
2020/3/1, 34, 24, 1
2020/3/2, 34, 24, 1
2020/3/3, 30, 23, 1
2020/3/4, 35, 24, 5
2020/3/5, 32, 20, 1
2020/3/6, 23, 26, 1
2020/3/7, 30, 36, 1
2020/3/8, 40, 40, 1
2020/3/9, 48, 40, 5
2020/3/10, 43, 33, 1
2020/3/11, 39, 32, 1
2020/3/12, 37, 26, 1
2020/3/13, 29, 30, 1
2020/3/14, 33, 25, 1
2020/3/15, 34, 20, 1
2020/3/16, 31, 33, 1
2020/3/17, 33, 39, 1
2020/3/18, 46, 27, 1
2020/3/19, 30, 32, 1
2020/3/20, 37, 28, 
2020/3/21, 38, 33, 
2020/3/22, 39, 32, 
2020/3/23, 41, 55, 4
2020/3/24, 36, 35, 1
2020/3/25, 18, 31, 
2020/3/26, 11, 24, 
2020/3/27, 11, 24, 
2020/3/28, 20, 10, 
2020/3/29, 26, 9, 
2020/3/30, 26, , 
2019/10/2, 33, 32, 
2019/10/3, 37, 31, 
2019/10/4, 40, 32, 7
2019/10/5, 47, 35, 
2019/10/6, 47, 33, 
2019/10/7, 51, 41, 
2019/10/8, 55, 43, 
2019/10/9, 67, 41, 
2019/10/10, 67, 33, 
2019/10/11, 58, 30, 6
2019/10/12, 47, 28, 
2019/10/13, 50, 28, 
2019/10/14, 44, 24, 
2019/10/15, 37, 34, 
2019/10/16, 39, 29, 
2019/10/17, 34, 32, 
2019/10/18, 42, 30, 5
2019/10/19, 40, 25, 
2019/10/20, 37, 31, 
2019/10/21, 44, 37, 
2019/10/22, 62, 29, 
2019/10/23, 47, 38, 46
2019/10/24, 63, 33, 12
2019/10/25, 64, 29, 
2019/10/26, 53, 25, 
2019/10/27, 45, 20, 
2019/10/28, 43, 26, 
2019/10/29, 31, 31, 9
2019/10/30, 58, 31, 
2019/10/31, 41, 36, 
2019/11/1, 43, 32, 
2019/11/2, 42, 28, 
2019/11/3, 42, 28, 
2019/11/4, 44, 27, 
2019/11/5, 35, 27, 
2019/11/6, 41, 26, 6
2019/11/7, 34, 24, 
2019/11/8, 38, 17, 
2019/11/9, 27, 19, 
2019/11/10, 32, 21, 
2019/11/11, 27, 25, 8
2019/11/12, 40, 20, 
2019/11/13, 42, 22, 
2019/11/14, 44, 21, 
2019/11/15, 42, 24, 
2019/11/16, 34, 25, 
2019/11/17, 33, 20, 
2019/11/18, 32, 23, 5
2019/11/19, 34, 34, 
2019/11/20, 46, 32, 
2019/11/21, 51, 28, 
2019/11/22, 44, 42, 
2019/11/23, 62, 27, 
2019/11/24, 46, 20, 
2019/11/25, 36, 26, 
2019/11/26, 36, 38, 
2019/11/27, 44, 46, 
2019/11/28, 60, 40, 4
2019/11/29, 59, 38, 
2019/11/30, 56, 38, 
2019/12/1, 57, 33, 
2019/12/2, 54, 31, 
2019/12/3, 51, 28, 4
2019/12/4, 51, 30, 
2019/12/5, 54, 29, 
2019/12/6, 52, 33, 
2019/12/7, 50, 29, 
2019/12/8, 50, 20, 
2019/12/9, 45, 24, 
2019/12/10, 39, 25, 
2019/12/11, 40, 24, 
2019/12/12, 35, 21, 
2019/12/13, 31, 24, 6
2019/12/14, 36, 26, 
2019/12/15, 42, 22, 
2019/12/16, 40, 29, 9
2019/12/17, 45, 29, 
2019/12/18, 50, 27, 
2019/12/19, 51, 28, 
2019/12/20, 48, 26, 
2019/12/21, 42, 24, 
2019/12/22, 39, 26, 
2019/12/23, 49, 27, 
2019/12/24, 53, 32, 
2019/12/25, 54, 26, 
2019/12/26, 52, 27, 5
2019/12/27, 48, 29, 
2019/12/28, 45, 27, 
2019/12/29, 45, 21, 
2019/12/30, 38, , 
2019/7/2, 44, 38, 
2019/7/3, 57, 33, 
2019/7/4, 56, 35, 
2019/7/5, 62, 42, 
2019/7/6, 73, 44, 
2019/7/7, 75, 36, 
2019/7/8, 66, 35, 5
2019/7/9, 58, 30, 
2019/7/10, 51, 31, 
2019/7/11, 41, 53, 
2019/7/12, 53, 54, 
2019/7/13, 75, 48, 
2019/7/14, 67, 45, 
2019/7/15, 66, 43, 
2019/7/16, 61, 48, 
2019/7/17, 66, 46, 
2019/7/18, 74, 39, 6
2019/7/19, 59, 44, 
2019/7/20, 62, 47, 
2019/7/21, 68, 49, 
2019/7/22, 73, 45, 
2019/7/23, 65, 32, 
2019/7/24, 49, 30, 6
2019/7/25, 37, 38, 
2019/7/26, 41, 48, 
2019/7/27, 45, 51, 
2019/7/28, 62, 43, 
2019/7/29, 67, 48, 
2019/7/30, 66, 54, 
2019/7/31, 69, 50, 
2019/8/1, 73, 44, 5
2019/8/2, 59, 48, 
2019/8/3, 61, 57, 
2019/8/4, 68, 53, 
2019/8/5, 70, 49, 
2019/8/6, 62, 50, 
2019/8/7, 67, 41, 5
2019/8/8, 65, 45, 
2019/8/9, 56, 46, 
2019/8/10, 52, 47, 
2019/8/11, 58, 37, 
2019/8/12, 60, 49, 
2019/8/13, 60, 57, 
2019/8/14, 80, 46, 
2019/8/15, 71, 37, 
2019/8/16, 61, 34, 
2019/8/17, 64, 33, 5
2019/8/18, 60, 33, 
2019/8/19, 53, 36, 
2019/8/20, 53, 37, 
2019/8/21, 59, 41, 
2019/8/22, 64, 43, 6
2019/8/23, 68, 42, 
2019/8/24, 73, 42, 
2019/8/25, 66, 43, 
2019/8/26, 71, 44, 
2019/8/27, 59, 49, 
2019/8/28, 65, 39, 5
2019/8/29, 66, 34, 
2019/8/30, 55, 34, 
2019/8/31, 52, 33, 
2019/9/1, 50, 34, 
2019/9/2, 55, 35, 
2019/9/3, 54, 37, 
2019/9/4, 57, 43, 
2019/9/5, 61, 34, 
2019/9/6, 61, 26, 
2019/9/7, 52, 27, 5
2019/9/8, 52, 23, 
2019/9/9, 33, 35, 
2019/9/10, 36, 35, 
2019/9/11, 39, 32, 5
2019/9/12, 33, 40, 
2019/9/13, 38, 30, 
2019/9/14, 33, 26, 
2019/9/15, 38, 24, 
2019/9/16, 41, 25, 6
2019/9/17, 39, 31, 
2019/9/18, 45, 29, 
2019/9/19, 43, 23, 
2019/9/20, 39, 26, 
2019/9/21, 41, 29, 
2019/9/22, 47, 34, 
2019/9/23, 54, 34, 
2019/9/24, 54, 28, 
2019/9/25, 50, 23, 
2019/9/26, 40, 24, 
2019/9/27, 46, 26, 
2019/9/28, 48, 22, 5
2019/9/29, 42, 19, 
2019/9/30, 35, 23, 
2019/10/1, 40, 24, 
2019/4/2, 23, 43, 
2019/4/3, 27, 56, 
2019/4/4, 34, 57, 
2019/4/5, 40, 50, 
2019/4/6, 34, 52, 
2019/4/7, 50, 44, 
2019/4/8, 44, 45, 
2019/4/9, 40, 43, 
2019/4/10, 38, 41, 
2019/4/11, 40, 36, 
2019/4/12, 41, 40, 
2019/4/13, 47, 43, 
2019/4/14, 51, 31, 
2019/4/15, 50, 40, 
2019/4/16, 49, 45, 
2019/4/17, 57, 47, 1
2019/4/18, 66, 45, 
2019/4/19, 62, 31, 
2019/4/20, 56, 25, 
2019/4/21, 43, 22, 
2019/4/22, 38, 28, 1
2019/4/23, 36, 32, 
2019/4/24, 33, 37, 
2019/4/25, 32, 38, 
2019/4/26, 33, 37, 
2019/4/27, 37, 31, 
2019/4/28, 44, 20, 
2019/4/29, 37, 27, 
2019/4/30, 34, 37, 
2019/5/1, 41, 41, 
2019/5/2, 53, 39, 
2019/5/3, 50, 43, 
2019/5/4, 53, 44, 2
2019/5/5, 58, 37, 
2019/5/6, 56, 40, 
2019/5/7, 49, 40, 
2019/5/8, 48, 34, 1
2019/5/9, 40, 41, 
2019/5/10, 52, 44, 
2019/5/11, 39, 50, 
2019/5/12, 51, 48, 
2019/5/13, 51, 52, 
2019/5/14, 60, 55, 16
2019/5/15, 67, 46, 1
2019/5/16, 55, 47, 
2019/5/17, 58, 37, 
2019/5/18, 53, 40, 
2019/5/19, 46, 46, 
2019/5/20, 49, 55, 
2019/5/21, 58, 46, 
2019/5/22, 54, 51, 
2019/5/23, 57, 57, 
2019/5/24, 61, 51, 
2019/5/25, 66, 40, 
2019/5/26, 60, 36, 
2019/5/27, 52, 53, 
2019/5/28, 55, 59, 
2019/5/29, 62, 53, 7
2019/5/30, 61, 52, 
2019/5/31, 66, 43, 
2019/6/1, 65, 35, 
2019/6/2, 45, 41, 
2019/6/3, 42, 49, 13
2019/6/4, 56, 51, 
2019/6/5, 62, 48, 
2019/6/6, 72, 47, 
2019/6/7, 66, 47, 
2019/6/8, 62, 52, 
2019/6/9, 68, 48, 
2019/6/10, 70, 44, 
2019/6/11, 69, 41, 
2019/6/12, 64, 37, 
2019/6/13, 57, 37, 5
2019/6/14, 54, 40, 
2019/6/15, 52, 34, 
2019/6/16, 43, 37, 
2019/6/17, 44, 50, 
2019/6/18, 44, 60, 
2019/6/19, 53, 56, 
2019/6/20, 61, 47, 
2019/6/21, 60, 46, 
2019/6/22, 56, 42, 
2019/6/23, 62, 47, 
2019/6/24, 62, 49, 
2019/6/25, 73, 52, 28
2019/6/26, 81, 45, 
2019/6/27, 61, 40, 
2019/6/28, 56, 47, 
2019/6/29, 77, 46, 1
2019/6/30, 74, 35, 
2019/7/1, 48, 39, 64
2019/1/2, 41, 28, 1
2019/1/3, 37, 27, 3
2019/1/4, 37, 26, 1
2019/1/5, 34, 31, 
2019/1/6, 38, 23, 
2019/1/7, 27, 27, 
2019/1/8, 28, 26, 3
2019/1/9, 25, 22, 
2019/1/10, 23, 21, 
2019/1/11, 20, 25, 
2019/1/12, 17, 23, 
2019/1/13, 17, 21, 
2019/1/14, 19, 20, 
2019/1/15, 15, 20, 
2019/1/16, 18, 23, 
2019/1/17, 25, 24, 
2019/1/18, 25, 23, 3
2019/1/19, 23, 27, 
2019/1/20, 30, 24, 
2019/1/21, 27, 24, 
2019/1/22, 26, 24, 
2019/1/23, 26, 26, 
2019/1/24, 24, 25, 
2019/1/25, 22, 28, 2
2019/1/26, 21, 28, 
2019/1/27, 23, 14, 
2019/1/28, 20, 18, 2
2019/1/29, 19, 25, 
2019/1/30, 29, 24, 
2019/1/31, 27, 27, 
2019/2/1, 24, 26, 
2019/2/2, 22, 24, 
2019/2/3, 24, 15, 
2019/2/4, 18, 19, 
2019/2/5, 17, 21, 4
2019/2/6, 15, 25, 
2019/2/7, 23, 26, 
2019/2/8, 26, 29, 
2019/2/9, 34, 23, 
2019/2/10, 27, 20, 
2019/2/11, 25, 35, 3
2019/2/12, 28, 22, 
2019/2/13, 24, 32, 
2019/2/14, 34, 22, 
2019/2/15, 29, 28, 
2019/2/16, 33, 24, 
2019/2/17, 34, 21, 
2019/2/18, 29, 22, 
2019/2/19, 29, 23, 
2019/2/20, 29, 21, 5
2019/2/21, 27, 6, 
2019/2/22, 25, 29, 
2019/2/23, 23, 34, 
2019/2/24, 21, 36, 
2019/2/25, 19, 40, 
2019/2/26, 20, 40, 
2019/2/27, 18, 36, 
2019/2/28, 16, 39, 
2019/3/1, 19, 43, 
2019/3/2, 25, 40, 
2019/3/3, 27, 34, 
2019/3/4, 24, 38, 
2019/3/5, 18, 43, 
2019/3/6, 24, 49, 
2019/3/7, 30, 49, 
2019/3/8, 37, 53, 
2019/3/9, 38, 49, 
2019/3/10, 34, 43, 
2019/3/11, 30, 42, 
2019/3/12, 32, 45, 
2019/3/13, 32, 56, 1
2019/3/14, 40, 56, 1
2019/3/15, 39, 55, 
2019/3/16, 35, 51, 
2019/3/17, 36, 46, 
2019/3/18, 37, 44, 
2019/3/19, 33, 49, 
2019/3/20, 38, 50, 
2019/3/21, 38, 57, 
2019/3/22, 48, 89, 
2019/3/23, 51, 54, 
2019/3/24, 25, 50, 
2019/3/25, 7, 51, 
2019/3/26, 7, 56, 16
2019/3/27, 37, 52, 
2019/3/28, 52, 53, 
2019/3/29, 47, 48, 
2019/3/30, 41, 45, 
2019/3/31, 36, 41, 1
2019/4/1, 32, 35, 
2018/10/3, 27, 27, 2
2018/10/4, 37, 38, 
2018/10/5, 43, 37, 
2018/10/6, 42, 24, 
2018/10/7, 34, 20, 
2018/10/8, 33, 20, 
2018/10/9, 37, 25, 
2018/10/10, 42, 28, 
2018/10/11, 44, 30, 6
2018/10/12, 46, 28, 
2018/10/13, 32, 25, 
2018/10/14, 21, 22, 
2018/10/15, 23, 22, 
2018/10/16, 23, 24, 
2018/10/17, 33, 29, 
2018/10/18, 31, 30, 
2018/10/19, 25, 26, 5
2018/10/20, 22, 28, 
2018/10/21, 25, 32, 
2018/10/22, 25, 23, 
2018/10/23, 25, 28, 1
2018/10/24, 36, 32, 1
2018/10/25, 32, 25, 6
2018/10/26, 30, 28, 
2018/10/27, 29, 28, 
2018/10/28, 23, 19, 
2018/10/29, 25, 19, 
2018/10/30, 29, 21, 
2018/10/31, 30, 25, 
2018/11/1, 23, 21, 
2018/11/2, 15, 16, 
2018/11/3, 19, 18, 
2018/11/4, 24, 20, 
2018/11/5, 27, 21, 
2018/11/6, 25, 21, 
2018/11/7, 36, 22, 5
2018/11/9, 31, 28, 
2018/11/10, 31, 27, 
2018/11/11, 35, 34, 
2018/11/12, 32, 24, 
2018/11/13, 24, 23, 
2018/11/14, 27, 36, 3
2018/11/15, 33, 36, 
2018/11/16, 41, 37, 
2018/11/17, 43, 33, 
2018/11/18, 33, 26, 
2018/11/19, 24, 20, 
2018/11/20, 24, 21, 
2018/11/21, 30, 27, 
2018/11/22, 33, 30, 
2018/11/23, 33, 27, 2
2018/11/24, 25, 24, 
