date, pm25, pm10, o3, no2, so2, co
2021/8/10, 116, 52, 8, 7, 1, 
2021/8/11, 130, 57, 9, 11, , 
2021/8/12, 122, 89, 12, 7, , 
2021/8/13, 186, 47, 9, 4, 1, 
2021/8/14, 103, 40, 8, 4, 1, 
2021/8/15, 91, 31, 9, 2, 1, 
2021/8/16, 72, 30, 17, 2, , 6
2021/8/17, 52, 27, 9, 2, 1, 5
2021/8/18, 46, 81, 11, 2, 1, 4
2021/8/19, 31, 47, 13, 1, 1, 4
2021/8/20, 24, 25, 8, 4, 1, 7
2021/8/21, 49, 20, 12, 1, 1, 6
2021/8/22, 40, 36, 11, 2, 1, 79
2021/8/23, 70, 22, 11, 3, 1, 
2021/8/24, 56, 23, 12, 4, , 
2021/8/25, 63, 27, 10, 6, 3, 
2021/8/26, 67, 16, 13, 4, 1, 
2021/8/27, 37, 35, 10, 6, 1, 
2021/8/28, 78, 25, 10, 4, 1, 
2021/8/29, 60, 18, 8, 3, 1, 
2021/8/30, 60, 15, 9, 4, 1, 
2021/8/31, 43, 32, 10, 6, 1, 
2021/9/1, 65, 23, 22, 4, 1, 
2021/9/2, 58, 39, 9, 7, 1, 
2021/9/3, 87, 26, 10, 5, 1, 
2021/9/4, 53, 17, 11, 3, 1, 
2021/9/5, 34, 23, 10, 4, 1, 
2021/9/6, 50, 28, 20, 5, 1, 26
2021/9/7, 71, 24, 17, 4, 1, 4
2021/9/8, 55, 66, 10, 6, , 5
2021/9/9, 59, 29, 9, 8, 1, 4
2021/9/10, 66, 27, 10, 8, 1, 4
2021/9/11, 56, 13, 11, 3, 1, 5
2021/9/12, 25, 18, 24, 4, 1, 2
2021/9/13, 25, 29, 13, 8, 1, 7
2021/9/14, 66, 20, 12, 6, 1, 
2021/9/15, 44, 28, 10, 6, 7, 
2021/9/16, 66, 19, 11, 3, 1, 
2021/9/17, 45, 11, 11, 3, 1, 
2021/9/18, 36, 18, 12, 4, , 
2021/9/19, 50, 21, 11, 4, , 
2021/9/20, 59, 21, 14, 3, 1, 
2021/9/21, 43, 30, 11, 4, 1, 
2021/9/22, 50, 22, 14, 3, 1, 
2021/9/23, 40, 32, 11, 6, , 
2021/9/24, 68, 32, 13, 5, , 
2021/9/25, 56, 12, 11, 2, 1, 
2021/9/26, 23, 21, 11, 3, 1, 
2021/9/27, 42, 63, 14, 4, 1, 
2021/9/28, 38, 30, 14, 6, , 
2021/9/29, 43, 23, 12, 5, , 
2021/9/30, 49, 14, 13, 3, , 
2021/10/1, 30, 21, 11, 4, 1, 
2021/4/2, 66, 26, 11, 4, , 1
2021/4/3, 58, 24, 12, 3, , 
2021/4/4, 59, 19, 9, 3, 1, 
2021/4/5, 54, 20, 9, 2, 1, 
2021/4/6, 42, 20, 5, 2, 1, 
2021/4/7, 53, 23, 9, 6, 1, 
2021/4/8, 60, 20, 5, 4, 1, 
2021/4/9, 56, 22, 19, 5, 1, 
2021/4/10, 64, 29, 8, 4, 1, 
2021/4/11, 83, 18, 9, 3, , 
2021/4/12, 57, 23, 12, 5, 1, 
2021/4/13, 58, 23, 20, 6, 1, 
2021/4/14, 49, 26, 6, 5, , 
2021/4/15, 51, 26, 8, 5, 1, 
2021/4/16, 49, 34, 11, 5, 2, 
2021/4/17, 65, 31, 10, 2, 1, 
2021/4/18, 64, 25, 10, 2, 1, 
2021/4/19, 59, 14, 5, 1, 1, 
2021/4/20, 37, 17, 1, 3, 1, 
2021/4/21, 45, 20, 7, 3, 1, 
2021/4/22, 62, 41, 15, 5, 1, 
2021/4/23, 84, 41, 8, 6, 1, 
2021/4/24, 102, 36, 8, 5, 2, 
2021/4/25, 95, 34, 10, 3, 1, 
2021/4/26, 86, 36, 10, 6, 1, 
2021/4/27, 90, 42, 6, 5, 1, 5
2021/4/28, 104, 30, 6, 1, 1, 18
2021/4/29, 80, 35, 7, 5, 1, 2
2021/4/30, 98, 23, 10, 1, 1, 2
2021/5/1, 64, 13, 8, 1, 1, 2
2021/5/2, 44, 24, 7, 2, 1, 5
2021/5/3, 73, 29, 18, 3, 1, 11
2021/5/4, 83, 22, 11, 3, , 
2021/5/5, 61, 37, 11, 4, 1, 
2021/5/6, 89, 51, 9, 7, 1, 
2021/5/7, 125, 59, 5, 6, 1, 
2021/5/8, 149, 57, 9, 3, 1, 
2021/5/9, 138, 37, 13, 1, 1, 
2021/5/10, 98, 35, 10, 4, 1, 
2021/5/11, 86, 63, 8, 8, 1, 
2021/5/12, 153, 65, 10, 6, 1, 
2021/5/13, 162, 74, 9, 7, 1, 
2021/5/14, 176, 70, 7, 9, 1, 7
2021/5/15, 165, 61, 8, 5, , 8
2021/5/16, 153, 55, 7, 4, 1, 7
2021/5/17, 136, 58, 21, 15, 1, 11
2021/5/18, 160, 23, 9, 6, 1, 6
2021/5/19, 146, 141, 8, 2, 1, 7
2021/5/20, 74, 68, 10, 8, 1, 6
2021/5/21, 127, 64, 10, 4, 1, 
2021/5/22, 150, 43, 9, 5, 1, 
2021/5/23, 109, 85, 7, 4, 1, 
2021/5/24, 102, 75, 17, 5, 1, 
2021/5/25, 126, 61, 2, 8, 1, 
2021/5/26, 153, 49, 4, 8, 1, 
2021/5/27, 130, 28, 7, 4, 1, 
2021/5/28, 73, 32, 9, 5, 1, 
2021/5/29, 75, 52, 8, 5, 1, 
2021/5/30, 124, 48, 9, 2, 1, 
2021/5/31, 114, 17, 6, 3, 1, 
2021/6/1, 48, 19, 16, 4, 1, 
2021/6/2, 51, 32, 5, 11, 1, 
2021/6/3, 82, 28, 6, 5, 1, 5
2021/6/4, 75, 31, 9, 7, 1, 16
2021/6/5, 79, 48, 9, 7, 1, 10
2021/6/6, 106, 72, 9, 6, 1, 12
2021/6/7, 167, 53, 7, 6, 1, 17
2021/6/8, 131, 41, 8, 3, 1, 4
2021/6/9, 97, 24, 11, 6, 1, 4
2021/6/10, 55, 39, 9, 6, 1, 
2021/6/11, 92, 62, 8, 11, 1, 10
2021/6/12, 134, 36, 5, 5, , 9
2021/6/13, 101, 29, 9, 4, 1, 5
2021/6/14, 77, 21, 9, 3, 1, 7
2021/6/15, 56, 38, 8, 5, 1, 8
2021/6/16, 92, 45, 8, 7, , 9
2021/6/17, 100, 49, 5, 10, 1, 18
2021/6/18, 111, 50, 6, 6, 1, 
2021/6/19, 112, 69, 8, 7, 1, 
2021/6/20, 159, 57, 7, 4, , 6
2021/6/21, 149, 32, 8, 2, 1, 5
2021/6/22, 73, 23, 9, 4, 1, 4
2021/6/23, 62, 16, 15, 4, 1, 4
2021/6/24, 44, 29, 11, 5, , 17
2021/6/25, 63, 52, 11, 9, 1, 11
2021/6/26, 117, 46, 10, 6, 1, 10
2021/6/27, 160, 43, 8, 4, 1, 11
2021/6/28, 126, 47, 8, 5, , 13
2021/6/29, 122, 45, 4, 7, , 13
2021/6/30, 114, 60, 4, 9, , 11
2021/7/1, 148, 57, 11, 10, , 7
2021/1/5, 41, 43, 14, 7, 1, 4
2021/1/6, 54, 40, 19, 7, 6, 4
2021/1/7, 55, 28, 11, 4, , 8
2021/1/8, 40, 33, 21, 4, 1, 4
2021/1/9, 43, 25, 9, 2, , 3
2021/1/10, 30, 10, 6, 1, , 4
2021/1/11, 16, 8, 9, 4, , 4
2021/1/12, 14, 19, 11, 5, 9, 
2021/1/13, 20, 34, 17, 6, , 
2021/1/14, 44, 38, 13, 3, , 
2021/1/15, 83, 30, 13, 2, , 
2021/1/16, 51, 33, 10, 3, 1, 
2021/1/17, 64, 35, 13, 4, 1, 
2021/1/18, 63, 33, 18, 5, 1, 
2021/1/19, 44, 36, 31, 1, 4, 
2021/1/20, 45, 29, 20, 3, , 
2021/1/21, 58, 33, 23, 1, , 
2021/1/22, 54, 33, 20, 2, 1, 
2021/1/23, 49, 41, 22, 1, , 
2021/1/24, 60, 36, 19, 2, , 
2021/1/25, 54, 32, 22, 3, , 
2021/1/26, 39, 31, 37, 4, 2, 
2021/1/27, 31, 37, 9, 5, 1, 
2021/1/28, 39, 26, 7, 7, , 
2021/1/29, 31, 9, 3, 3, , 
2021/1/30, 22, 10, 9, 3, , 
2021/1/31, 27, 14, 16, 4, , 
2021/2/1, 38, 16, 13, 5, 1, 
2021/2/2, 31, 22, 16, 3, , 
2021/2/3, 39, 28, 17, 6, 6, 
2021/2/4, 58, 26, 16, 5, , 
2021/2/5, 57, 12, 10, 1, , 
2021/2/6, 37, 11, 11, 3, , 
2021/2/7, 40, 11, 16, 7, 1, 
2021/2/8, 44, 17, 14, 6, , 
2021/2/9, 47, 27, 20, 5, , 
2021/2/10, 53, 22, 14, 3, , 
2021/2/11, 50, 23, 12, 5, 1, 
2021/2/12, 48, 27, 14, 3, , 
2021/2/13, 50, 29, 14, 2, , 
2021/2/14, 49, 25, 18, 6, , 
2021/2/15, 39, 43, 17, 4, 1, 
2021/2/16, 52, 35, 12, 1, , 
2021/2/17, 47, 28, 20, 3, 6, 
2021/2/18, 38, 17, 8, 1, , 
2021/2/19, 25, 16, 14, 3, , 
2021/2/20, 22, 18, 18, 1, , 
2021/2/21, 26, 20, 15, 2, 1, 
2021/2/22, 40, 23, 29, 3, 1, 
2021/2/23, 25, 35, 17, 4, 1, 
2021/2/24, 28, 40, 25, 4, , 
2021/2/25, 49, 33, 11, 4, 1, 
2021/2/26, 57, 32, 14, 4, 2, 
2021/2/27, 46, 31, 14, 1, 1, 
2021/2/28, 39, 29, 17, 3, 1, 
2021/3/1, 32, 35, 22, 3, 10, 
2021/3/2, 40, 25, 12, 3, , 1
2021/3/3, 43, 34, 19, 5, 2, 1
2021/3/4, 47, 39, 19, 4, 1, 
2021/3/5, 49, 31, 10, 4, , 20
2021/3/6, 39, 23, 17, 3, , 
2021/3/7, 45, 17, 8, 2, 1, 
2021/3/8, 32, 31, 19, 4, 1, 
2021/3/9, 30, 37, 20, 5, 12, 
2021/3/10, 48, 17, 28, 2, , 
2021/3/11, 31, 18, 11, 3, 1, 
2021/3/12, 28, 23, 19, 2, , 
2021/3/13, 34, 24, 16, 2, 1, 
2021/3/14, 49, 21, 14, 1, 1, 
2021/3/15, 57, 18, 11, 1, 1, 
2021/3/16, 52, 29, 14, 5, 1, 
2021/3/17, 64, 28, 28, 1, 1, 
2021/3/18, 59, 26, 11, 2, 1, 
2021/3/19, 44, 26, 12, 3, , 
2021/3/20, 44, 16, 12, 6, 2, 
2021/3/21, 30, 18, 15, 2, , 
2021/3/22, 41, 28, 15, 5, 1, 
2021/3/23, 53, 27, 13, 5, , 
2021/3/24, 46, 26, 10, 3, 1, 
2021/3/25, 39, 36, 11, 6, 9, 
2021/3/26, 51, 38, 14, 4, 1, 
2021/3/27, 57, 33, 16, 2, 1, 
2021/3/28, 46, 28, 18, 3, 1, 
2021/3/29, 52, 23, 11, 2, 1, 2
2021/3/30, 56, 40, 11, 4, 1, 2
2021/3/31, 82, 42, 14, 3, 1, 1
2021/4/1, 81, 37, 12, 7, , 1
2020/10/2, 46, 12, 12, 2, 1, 
2020/10/3, 46, 17, 11, 7, 2, 
2020/10/4, 52, 24, 13, 4, 1, 
2020/10/5, 72, 20, 11, 5, 2, 
2020/10/6, 63, 22, 11, 5, 2, 
2020/10/7, 65, 18, 12, 4, 8, 
2020/10/8, 49, 19, 12, 5, , 
2020/10/9, 54, 15, 11, 4, 1, 
2020/10/10, 49, 16, 13, 5, , 
2020/10/11, 39, 29, 16, 5, , 
2020/10/12, 56, 35, 15, 4, , 
2020/10/13, 63, 28, 23, 6, 5, 
2020/10/14, 54, 25, 17, 4, , 
2020/10/15, 45, 36, 17, 5, , 
2020/10/16, 62, 35, 11, 4, , 
2020/10/17, 61, 14, 13, , , 
2020/10/18, 46, 12, 13, 3, , 
2020/10/19, 47, 13, 14, 1, , 
2020/10/20, 33, 22, 13, 3, , 
2020/10/21, 54, 27, 14, 6, , 
2020/10/22, 49, 29, 16, 4, , 
2020/10/23, 50, 24, 11, 4, , 
2020/10/24, 50, 16, 9, 4, , 
2020/10/25, 46, 13, 13, 4, , 
2020/10/26, 41, 10, 13, 3, , 
2020/10/27, 24, 9, 12, 1, , 
2020/10/28, 22, 8, 13, 2, , 
2020/10/29, 26, 14, 15, 3, 6, 
2020/10/30, 32, 25, 26, 5, 1, 
2020/10/31, 49, 28, 12, 4, 1, 
2020/11/1, 70, 17, 9, 1, 1, 
2020/11/2, 50, 13, 9, 3, 1, 
2020/11/3, 43, 20, 13, 3, 2, 
2020/11/4, 61, 17, 11, 3, 7, 
2020/11/5, 40, 24, 11, 2, 1, 
2020/11/6, 36, 29, 13, 5, 1, 
2020/11/7, 45, 32, 14, 4, 1, 
2020/11/8, 53, 28, 13, 4, 1, 
2020/11/9, 54, 27, 12, 4, 2, 
2020/11/10, 45, 31, 15, 16, 10, 
2020/11/11, 53, 23, 6, 2, 1, 
2020/11/12, 45, 22, 15, 12, , 
2020/11/13, 39, 13, 8, 3, 1, 
2020/11/14, 23, 14, 11, 2, , 
2020/11/15, 25, 17, 11, 2, , 
2020/11/16, 33, 21, 12, 3, , 
2020/11/17, 41, 26, 24, 8, 6, 
