date, pm25, pm10, o3, no2, so2, co
2021/10/31, 82, 45, 33, 1, 4, 22
2021/11/1, 66, 43, 32, 1, 4, 18
2021/11/2, 64, 40, 47, 1, 5, 20
2021/11/3, 62, 24, 39, 1, 3, 9
2021/11/4, 35, 63, 18, 1, 4, 20
2021/11/5, 73, 68, 23, 1, 5, 21
2021/11/6, 80, 41, 24, 1, 5, 24
2021/11/7, 72, 55, 22, 1, 5, 29
2021/11/8, 71, 51, 36, , 5, 26
2021/11/9, 69, 39, 42, 1, 5, 16
2021/11/10, 57, 39, 44, 1, 4, 13
2021/11/11, 55, 33, 49, 1, 4, 12
2021/11/12, 45, 24, 44, 1, 3, 8
2021/11/13, 36, 41, 42, 1, 4, 19
2021/11/14, 51, 44, 49, 1, 4, 12
2021/11/15, 54, 57, 43, , 5, 46
2021/11/16, 60, 67, 62, 1, 4, 32
2021/11/17, 71, 71, 58, 1, 4, 44
2021/11/18, 81, 50, 34, 1, 4, 19
2021/11/19, 60, 47, 22, 1, 4, 14
2021/11/20, 63, 42, 22, 1, 4, 16
2021/11/21, 72, 46, 19, 1, 4, 24
2021/11/22, 74, 57, 18, 1, 4, 24
2021/11/23, 64, 51, 20, 2, 3, 16
2021/11/24, 61, 23, 23, 2, 3, 10
2021/11/25, 35, 58, 22, 2, 3, 13
2021/11/26, 69, , , , , 
2021/11/29, 77, 59, 17, 1, 4, 19
2021/11/30, 65, 57, 20, 1, 4, 9
2021/12/1, 76, 38, 19, 1, 4, 9
2021/12/2, 54, 55, 42, 1, 4, 9
2021/12/3, 63, 53, 38, 1, 4, 9
2021/12/4, 69, , , , , 
2021/12/6, 87, 45, 15, 1, 4, 9
2021/12/7, 70, 41, 22, 1, 4, 8
2021/12/8, 56, 54, 22, 1, 4, 15
2021/12/9, 75, 65, 25, 1, 5, 13
2021/12/10, 77, 48, 23, 1, 4, 11
2021/12/11, 83, 32, 24, 1, 4, 8
2021/12/12, 54, 49, 24, 1, 5, 15
2021/12/13, 55, 61, 23, 1, 6, 28
2021/12/14, 64, 44, 22, 1, 5, 15
2021/12/15, 53, 44, 25, 1, 4, 13
2021/12/16, 49, 44, 25, 1, 4, 9
2021/12/17, 62, 38, 25, 1, 4, 8
2021/12/18, 50, 55, 24, 1, 4, 22
2021/12/19, 74, 48, 21, 1, 4, 19
2021/12/20, 63, 80, 21, 1, 6, 30
2021/12/21, 92, 64, 21, 1, 5, 25
2021/12/22, 85, 73, 25, 1, 4, 16
2021/12/23, 104, 37, 27, 1, 4, 9
2021/12/24, 61, 62, 25, 1, 4, 20
2021/12/25, 76, 45, 21, 2, 4, 18
2021/12/26, 71, 45, 21, 2, 4, 21
