date, pm25, pm10, o3, so2
2016/5/17, 64, 36, , 
2016/5/18, 81, 29, , 
2016/5/19, 98, 14, , 
2016/5/20, 100, 23, , 
2016/5/21, 68, 14, , 
2016/5/22, 67, 35, , 
2016/5/23, 71, 32, , 
2016/5/24, 92, 30, , 
2016/5/25, 89, 16, , 
2016/5/26, 60, 29, , 
2016/5/27, 58, 26, , 
2016/5/28, 93, 25, , 
2016/5/29, 84, 20, , 
2016/5/30, 72, 27, , 
2016/5/31, 60, 37, , 
2016/6/1, 114, 13, , 
2016/6/2, 78, 29, , 
2016/6/3, 68, 22, , 
2016/6/4, 73, 18, , 
2016/6/5, 69, 20, , 
2016/6/6, 64, 37, , 
2016/6/7, 102, 36, , 
2016/6/8, 139, 16, , 
2016/6/9, 65, 30, , 
2016/6/10, 78, 42, , 
2016/6/11, 84, 44, , 
2016/6/12, 153, 36, , 
2016/6/13, 118, 60, , 
2016/6/14, 129, 31, , 
2016/6/15, 151, 40, , 
2016/6/16, 132, 19, , 
2016/6/17, 118, 21, , 
2016/7/1, 58, 15, , 
2016/1/5, 45, , , 
2016/1/6, 53, , , 
2016/1/7, 64, , , 
2016/1/8, 69, , , 
2016/1/9, 57, , , 
2016/1/10, 48, , , 
2016/1/11, 46, , , 
2016/1/12, 50, , , 
2016/1/13, 51, , , 
2016/1/14, 53, , , 
2016/1/15, 53, , , 
2016/1/16, 44, , , 
2016/1/17, 43, , , 
2016/1/18, 50, , , 
2016/1/19, 52, , , 
2016/1/20, 68, 42, , 
2016/1/21, 76, 34, , 
2016/1/22, 74, 26, , 
2016/1/23, 66, 30, , 
2016/1/24, 74, 9, , 
2016/1/25, 52, 20, , 
2016/1/26, 37, 20, , 
2016/1/27, 51, 11, , 
2016/1/28, 39, 15, , 
2016/1/29, 29, 22, , 
2016/1/30, 41, 23, , 
2016/1/31, 57, 25, , 
2016/2/1, 64, 31, , 
2016/2/2, 64, 31, , 
2016/2/3, 63, 27, , 
2016/2/4, 59, 28, , 
2016/2/5, 60, 32, , 
2016/2/6, 62, 37, , 
2016/2/7, 62, 28, , 
2016/2/8, 63, 32, , 
2016/2/9, 63, 26, , 
2016/2/10, 61, 40, , 
2016/2/11, 79, 27, , 
2016/2/12, 62, 24, , 
2016/2/13, 59, 20, , 
2016/2/14, 62, 21, , 
2016/2/15, 53, 35, , 
2016/2/16, 66, 30, , 
2016/2/17, 82, 26, , 
2016/2/18, 62, 54, , 
2016/2/19, 81, 39, , 
2016/2/20, 140, 32, , 
2016/2/21, 90, 19, , 
2016/2/22, 65, 26, , 
2016/2/23, 58, 34, , 
2016/2/24, 82, 35, , 
2016/2/25, 113, 31, , 
2016/2/26, 87, 36, , 
2016/2/27, 76, 27, , 
2016/2/28, 83, 19, , 
2016/2/29, 81, 38, , 
2016/3/1, 60, 51, , 
2016/3/2, 82, 52, , 
2016/3/3, 98, 50, , 
2016/3/4, 88, 49, , 
2016/3/5, 91, 42, , 
2016/3/6, 93, 29, , 
2016/3/7, 67, 36, , 
2016/3/8, 59, 47, , 
2016/3/9, 76, 28, , 
2016/3/10, 74, 47, , 
2016/3/11, 78, 45, , 
2016/3/12, 83, 37, , 
2016/3/13, 76, 30, , 
2016/3/14, 64, 38, , 
2016/3/15, 68, 48, , 
2016/3/16, 109, 52, , 
2016/3/17, 92, 27, , 
2016/3/18, 76, 74, , 
2016/3/19, 81, 42, , 
2016/3/20, 114, 47, , 
2016/3/21, 83, 52, , 
2016/3/22, 74, 48, , 
2016/3/23, 87, 50, , 
2016/3/24, 82, 57, , 
2016/3/25, 89, 57, , 
2016/3/26, 91, 42, , 
2016/3/27, 76, 35, , 
2016/3/28, 65, 46, , 
2016/3/29, 64, 38, , 
2016/3/30, 72, 23, , 
2016/3/31, 61, 11, , 
2016/4/1, 40, 21, , 
2015/10/2, 20, , , 
2015/10/3, 11, , , 
2015/10/4, 14, , , 
2015/10/5, 7, , , 
2015/10/6, 13, , , 
2015/10/7, 21, , , 
2015/10/8, 42, , , 
2015/10/9, 48, , , 
2015/10/10, 29, , , 
2015/10/17, 72, , , 
2015/10/18, 67, , , 
2015/10/19, 75, , , 
2015/10/20, 80, , , 
2015/10/21, 57, , , 
2015/10/22, 66, , , 
2015/10/23, 65, , , 
2015/10/24, 74, , , 
2015/10/25, 63, , , 
2015/10/26, 31, , , 
2015/10/27, 55, , , 
2015/10/28, 49, , , 
2015/10/29, 55, , , 
2015/10/30, 49, , , 
2015/10/31, 57, , , 
2015/11/1, 56, , , 
2015/11/2, 56, , , 
2015/11/3, 63, , , 
2015/11/4, 62, , , 
2015/11/5, 72, , , 
2015/11/6, 73, , , 
2015/11/7, 80, , , 
2015/11/8, 63, , , 
2015/11/9, 43, , , 
2015/11/10, 30, , , 
2015/11/11, 49, , , 
2015/11/12, 62, , , 
2015/11/13, 56, , , 
2015/11/14, 59, , , 
2015/11/15, 71, , , 
2015/11/16, 57, , , 
2015/11/17, 57, , , 
2015/11/18, 37, , , 
2015/11/19, 37, , , 
2015/11/20, 33, , , 
2015/11/21, 54, , , 
2015/11/22, 47, , , 
2015/11/23, 40, , , 
2015/11/24, 36, , , 
2015/11/25, 46, , , 
2015/11/26, 57, , , 
2015/11/27, 49, , , 
2015/11/28, 38, , , 
2015/11/29, 40, , , 
2015/11/30, 49, , , 
2015/12/1, 55, , , 
2015/12/2, 54, , , 
2015/12/3, 51, , , 
2015/12/4, 49, , , 
2015/12/5, 54, , , 
2015/12/6, 59, , , 
2015/12/7, 55, , , 
2015/12/8, 50, , , 
2015/12/9, 52, , , 
2015/12/10, 54, , , 
2015/12/11, 52, , , 
2015/12/12, 49, , , 
2015/12/13, 46, , , 
2015/12/14, 37, , , 
2015/12/15, 33, , , 
2015/12/16, 33, , , 
2015/12/17, 44, , , 
2015/12/18, 45, , , 
2015/12/19, 45, , , 
2015/12/20, 51, , , 
2015/12/21, 51, , , 
2015/12/22, 40, , , 
2015/12/23, 35, , , 
2015/12/24, 43, , , 
2015/12/25, 39, , , 
2015/12/26, 45, , , 
2015/12/27, 43, , , 
2015/12/28, 48, , , 
2015/12/29, 50, , , 
2015/12/30, 51, , , 
2015/12/31, 58, , , 
2016/1/4, 42, , , 
2015/7/2, 80, , , 
2015/7/3, 165, , , 
2015/7/4, 129, , , 
2015/7/5, 165, , , 
2015/7/6, 128, , , 
2015/7/7, 58, , , 
2015/7/8, 152, , , 
2015/7/9, 74, , , 
2015/7/10, 48, , , 
2015/7/11, 132, , , 
2015/7/12, 78, , , 
2015/7/13, 37, , , 
2015/7/14, 99, , , 
2015/7/15, 75, , , 
2015/7/16, 104, , , 
2015/7/17, 64, , , 
2015/7/18, 82, , , 
2015/7/19, 66, , , 
2015/7/20, 141, , , 
2015/7/21, 89, , , 
2015/7/22, 84, , , 
2015/7/23, 138, , , 
2015/7/24, 151, , , 
2015/7/25, 149, , , 
2015/7/26, 141, , , 
2015/7/27, 87, , , 
2015/7/28, 34, , , 
2015/7/29, 47, , , 
2015/7/30, 80, , , 
2015/7/31, 79, , , 
2015/8/1, 46, , , 
2015/8/2, 48, , , 
2015/8/3, 26, , , 
2015/8/4, 76, , , 
2015/8/5, 115, , , 
2015/8/6, 71, , , 
2015/8/7, 31, , , 
2015/8/8, 93, , , 
2015/8/9, 89, , , 
2015/8/10, 34, , , 
2015/8/11, 66, , , 
2015/8/12, 84, , , 
2015/8/13, 84, , , 
2015/8/14, 168, , , 
2015/8/15, 154, , , 
2015/8/16, 65, , , 
2015/8/17, 57, , , 
2015/8/18, 119, , , 
2015/8/19, 154, , , 
2015/8/20, 88, , , 
2015/8/21, 100, , , 
2015/8/22, 75, , , 
2015/8/23, 48, , , 
2015/8/24, 107, , , 
2015/8/25, 159, , , 
2015/8/26, 92, , , 
2015/8/27, 35, , , 
2015/8/28, 105, , , 
2015/8/29, 63, , , 
2015/8/30, 40, , , 
2015/8/31, 144, , , 
2015/9/1, 104, , , 
2015/9/2, 78, , , 
2015/9/3, 68, , , 
2015/9/4, 73, , , 
2015/9/5, 78, , , 
2015/9/6, 154, , , 
2015/9/7, 84, , , 
2015/9/8, 37, , , 
2015/9/9, 55, , , 
2015/9/10, 63, , , 
2015/9/11, 78, , , 
2015/9/12, 64, , , 
2015/9/13, 59, , , 
2015/9/14, 67, , , 
2015/9/15, 108, , , 
2015/9/16, 94, , , 
2015/9/17, 83, , , 
2015/9/18, 76, , , 
2015/9/19, 119, , , 
2015/9/20, 73, , , 
2015/9/21, 76, , , 
2015/9/22, 83, , , 
2015/9/23, 118, , , 
2015/9/24, 96, , , 
2015/9/25, 53, , , 
2015/9/26, 34, , , 
2015/9/27, 57, , , 
2015/9/28, 68, , , 
2015/9/29, 36, , , 
2015/9/30, 107, , , 
2015/10/1, 93, , , 
2015/4/2, 86, , , 
2015/4/3, 84, , , 
2015/4/4, 58, , , 
2015/4/5, 35, , , 
2015/4/6, 49, , , 
2015/4/7, 74, , , 
2015/4/8, 67, , , 
2015/4/9, 60, , , 
2015/4/10, 57, , , 
2015/4/11, 68, , , 
2015/4/12, 103, , , 
2015/4/13, 153, , , 
2015/4/14, 109, , , 
2015/4/15, 72, , , 
2015/4/16, 108, , , 
2015/4/17, 80, , , 
2015/4/18, 69, , , 
2015/4/19, 138, , , 
2015/4/20, 66, , , 
2015/4/21, 44, , , 
2015/4/22, 51, , , 
2015/4/23, 75, , , 
2015/4/24, 139, , , 
2015/4/25, 208, , , 
2015/4/26, 176, , , 
2015/4/27, 164, , , 
2015/4/28, 153, , , 
2015/4/29, 161, , , 
2015/4/30, 179, , , 
2015/5/1, 124, , , 
2015/5/2, 138, , , 
2015/5/3, 95, , , 
2015/5/4, 61, , , 
2015/5/5, 64, , , 
2015/5/6, 73, , , 
2015/5/7, 104, , , 
2015/5/8, 165, , , 
2015/5/9, 139, , , 
2015/5/10, 59, , , 
2015/5/11, 104, , , 
2015/5/12, 88, , , 
2015/5/13, 137, , , 
2015/5/14, 111, , , 
2015/5/15, 89, , , 
2015/5/16, 147, , , 
2015/5/17, 149, , , 
2015/5/18, 114, , , 
2015/5/19, 104, , , 
2015/5/20, 154, , , 
2015/5/21, 141, , , 
2015/5/22, 43, , , 
2015/5/23, 73, , , 
2015/5/24, 141, , , 
2015/5/25, 70, , , 
2015/5/26, 81, , , 
2015/5/27, 158, , , 
2015/5/28, 158, , , 
2015/5/29, 163, , , 
2015/5/30, 115, , , 
2015/5/31, 158, , , 
2015/6/1, 170, , , 
2015/6/2, 109, , , 
2015/6/3, 62, , , 
2015/6/4, 64, , , 
2015/6/5, 68, , , 
2015/6/6, 62, , , 
2015/6/7, 32, , , 
2015/6/8, 61, , , 
2015/6/9, 103, , , 
2015/6/10, 48, , , 
2015/6/11, 149, , , 
2015/6/12, 161, , , 
2015/6/13, 95, , , 
2015/6/14, 70, , , 
2015/6/15, 57, , , 
2015/6/16, 132, , , 
2015/6/17, 93, , , 
2015/6/18, 176, , , 
2015/6/19, 96, , , 
2015/6/20, 166, , , 
2015/6/21, 155, , , 
2015/6/22, 75, , , 
2015/6/23, 78, , , 
2015/6/24, 167, , , 
2015/6/25, 142, , , 
2015/6/26, 81, , , 
2015/6/27, 153, , , 
2015/6/28, 71, , , 
2015/6/29, 57, , , 
2015/6/30, 90, , , 
2015/7/1, 154, , , 
2015/1/2, 35, , , 
2015/1/3, 43, , , 
2015/1/4, 56, , , 
2015/1/5, 57, , , 
2015/1/6, 59, , , 
2015/1/7, 58, , , 
2015/1/8, 63, , , 
2015/1/9, 75, , , 
2015/1/10, 69, , , 
2015/1/11, 71, , , 
2015/1/12, 71, , , 
2015/1/13, 85, , , 
2015/1/14, 86, , , 
2015/1/15, 61, , , 
2015/1/16, 82, , , 
2015/1/17, 91, , , 
2015/1/18, 71, , , 
2015/1/19, 54, , , 
2015/1/20, 53, , , 
2015/1/21, 64, , , 
2015/1/22, 62, , , 
2015/1/23, 64, , , 
2015/1/24, 74, , , 
2015/1/27, 55, , , 
2015/1/28, 62, , , 
2015/1/29, 67, , , 
2015/1/30, 89, , , 
2015/1/31, 89, , , 
2015/2/1, 84, , , 
2015/2/2, 71, , , 
2015/2/3, 79, , , 
2015/2/4, 81, , , 
2015/2/5, 84, , , 
2015/2/6, 81, , , 
2015/2/7, 68, , , 
2015/2/8, 62, , , 
2015/2/9, 64, , , 
2015/2/10, 63, , , 
2015/2/11, 64, , , 
2015/2/12, 76, , , 
2015/2/13, 76, , , 
2015/2/14, 84, , , 
2015/2/15, 83, , , 
2015/2/16, 91, , , 
2015/2/17, 81, , , 
2015/2/18, 101, , , 
2015/2/19, 114, , , 
2015/2/20, 158, , , 
2015/2/21, 123, , , 
2015/2/22, 100, , , 
2015/2/23, 87, , , 
2015/2/24, 85, , , 
2015/2/25, 76, , , 
2015/2/26, 70, , , 
2015/2/27, 91, , , 
2015/2/28, 65, , , 
2015/3/1, 66, , , 
2015/3/2, 59, , , 
2015/3/3, 58, , , 
2015/3/4, 67, , , 
2015/3/5, 76, , , 
2015/3/6, 69, , , 
2015/3/7, 84, , , 
2015/3/8, 65, , , 
2015/3/9, 54, , , 
2015/3/10, 79, , , 
2015/3/11, 108, , , 
2015/3/12, 147, , , 
2015/3/13, 159, , , 
2015/3/14, 119, , , 
2015/3/15, 91, , , 
2015/3/16, 104, , , 
2015/3/17, 127, , , 
2015/3/18, 67, , , 
2015/3/19, 83, , , 
2015/3/20, 128, , , 
2015/3/21, 84, , , 
2015/3/22, 90, , , 
2015/3/23, 79, , , 
2015/3/24, 60, , , 
2015/3/25, 60, , , 
2015/3/26, 69, , , 
2015/3/27, 85, , , 
2015/3/28, 81, , , 
2015/3/29, 91, , , 
2015/3/30, 70, , , 
2015/3/31, 56, , , 
2015/4/1, 68, , , 
2014/10/2, 62, , , 
2014/10/3, 61, , , 
2014/10/4, 54, , , 
2014/10/5, 64, , , 
2014/10/6, 63, , , 
2014/10/7, 55, , , 
2014/10/8, 54, , , 
2014/10/9, 49, , , 
2014/10/10, 42, , , 
2014/10/11, 41, , , 
2014/10/12, 52, , , 
2014/10/13, 46, , , 
2014/10/14, 37, , , 
2014/10/15, 62, , , 
2014/10/16, 55, , , 
2014/10/17, 50, , , 
2014/10/18, 44, , , 
2014/10/19, 32, , , 
2014/10/20, 49, , , 
2014/10/21, 49, , , 
2014/10/22, 46, , , 
2014/10/23, 42, , , 
2014/10/24, 42, , , 
2014/10/25, 60, , , 
2014/10/26, 58, , , 
2014/10/27, 52, , , 
2014/10/28, 44, , , 
2014/10/29, 39, , , 
2014/10/30, 27, , , 
2014/10/31, 41, , , 
2014/11/1, 39, , , 
2014/11/2, 23, , , 
2014/11/3, 24, , , 
2014/11/4, 30, , , 
2014/11/5, 36, , , 
2014/11/6, 30, , , 
2014/11/7, 30, , , 
2014/11/8, 34, , , 
2014/11/9, 33, , , 
2014/11/10, 32, , , 
2014/11/11, 36, , , 
2014/11/12, 32, , , 
2014/11/13, 25, , , 
2014/11/14, 30, , , 
2014/11/15, 34, , , 
2014/11/16, 38, , , 
2014/11/17, 37, , , 
2014/11/18, 47, , , 
2014/11/19, 30, , , 
2014/11/20, 37, , , 
2014/11/21, 31, , , 
2014/11/22, 32, , , 
2014/11/23, 39, , , 
2014/11/24, 28, , , 
2014/11/25, 21, , , 
2014/11/26, 27, , , 
2014/11/27, 37, , , 
2014/11/28, 39, , , 
2014/11/29, 39, , , 
2014/11/30, 31, , , 
2014/12/1, 22, , , 
2014/12/2, 32, , , 
2014/12/3, 39, , , 
2014/12/4, 43, , , 
2014/12/5, 49, , , 
2014/12/6, 37, , , 
2014/12/7, 27, , , 
2014/12/8, 26, , , 
2014/12/9, 31, , , 
2014/12/10, 33, , , 
2014/12/11, 33, , , 
2014/12/12, 46, , , 
2014/12/13, 50, , , 
2014/12/14, 61, , , 
2014/12/15, 66, , , 
2014/12/16, 45, , , 
2014/12/17, 51, , , 
2014/12/18, 62, , , 
2014/12/19, 72, , , 
2014/12/20, 72, , , 
2014/12/21, 38, , , 
2014/12/23, 55, , , 
2014/12/24, 56, , , 
2014/12/25, 60, , , 
2014/12/26, 59, , , 
2014/12/27, 54, , , 
2014/12/28, 60, , , 
2014/12/29, 49, , , 
2014/7/2, 76, 20, , 
2014/7/3, 71, 45, , 
2014/7/4, 124, 25, , 
2014/7/5, 176, 60, , 
2014/7/6, 150, 65, , 
2014/7/7, 29, 50, , 
2014/7/8, 17, 36, , 
2014/7/9, 15, 73, , 
2014/7/10, 16, 95, , 
2014/7/11, 19, 52, , 
2014/7/19, 80, , , 
2014/7/20, 93, , , 
2014/7/21, 145, , , 
2014/7/22, 89, , , 
2014/7/23, 120, , , 
2014/7/24, 78, , , 
2014/7/25, 96, , , 
2014/7/26, 149, , , 
2014/7/27, 182, , , 
2014/7/28, 98, , , 
2014/7/29, 63, , , 
2014/7/31, 159, , , 
2014/8/1, 62, , , 
2014/8/2, 37, , , 
2014/8/3, 32, , , 
2014/8/4, 35, , , 
2014/8/5, 82, , , 
2014/8/6, 82, , , 
2014/8/7, 54, , , 
2014/8/8, 109, , , 
2014/8/9, 70, , , 
2014/8/10, 107, , , 
2014/8/11, 65, , , 
2014/8/12, 74, , , 
2014/8/13, 80, , , 
2014/8/14, 62, , , 
2014/8/15, 105, , , 
2014/8/16, 151, , , 
2014/8/17, 169, , , 
2014/8/18, 175, , , 
2014/8/19, 127, , , 
2014/8/20, 139, , , 
2014/8/21, 83, , , 
2014/8/22, 130, , , 
2014/8/23, 121, , , 
2014/8/24, 69, , , 
2014/8/25, 31, , , 
2014/8/26, 52, , , 
2014/8/27, 73, , , 
2014/8/28, 84, , , 
2014/8/29, 111, , , 
2014/8/30, 94, , , 
2014/8/31, 53, , , 
2014/9/1, 74, , , 
2014/9/2, 49, , , 
2014/9/3, 35, , , 
2014/9/4, 38, , , 
2014/9/5, 84, , , 
2014/9/6, 41, , , 
2014/9/7, 33, , , 
2014/9/8, 54, , , 
2014/9/9, 105, , , 
2014/9/10, 100, , , 
2014/9/11, 97, , , 
2014/9/12, 91, , , 
2014/9/13, 117, , , 
2014/9/14, 71, , , 
2014/9/15, 76, , , 
2014/9/16, 79, , , 
2014/9/17, 78, , , 
2014/9/18, 71, , , 
2014/9/19, 96, , , 
2014/9/20, 72, , , 
2014/9/21, 66, , , 
2014/9/22, 57, , , 
2014/9/23, 78, , , 
2014/9/24, 63, , , 
2014/9/25, 34, , , 
2014/9/26, 31, , , 
2014/9/27, 62, , , 
2014/9/28, 52, , , 
2014/9/29, 35, , , 
2014/9/30, 49, , , 
2014/10/1, 54, , , 
2014/4/11, 60, 33, , 
2014/4/12, 70, 28, , 
2014/4/13, 65, 16, , 
2014/4/14, 39, 14, , 
2014/4/15, 34, 23, , 
2014/4/16, 34, 25, , 
2014/4/17, 33, 24, , 
2014/4/18, 45, 32, , 
2014/4/19, 73, 23, , 
2014/4/20, 71, 23, , 
2014/4/21, 63, 27, , 
2014/4/22, 61, 29, , 
2014/4/23, 62, 28, , 
2014/4/24, 63, 37, , 
2014/4/25, 78, 60, , 
2014/4/26, 118, 53, , 
2014/4/27, 121, 35, , 
2014/4/28, 85, 22, , 
2014/4/29, 64, 37, , 
2014/4/30, 72, 77, , 
2014/5/1, 152, 38, , 
2014/5/2, 98, 30, , 
2014/5/3, 80, 11, , 
2014/5/4, 55, 9, , 
2014/5/5, 54, 30, , 
2014/5/6, 75, 62, , 
2014/5/7, 133, 58, , 
2014/5/8, 134, 29, , 
2014/5/9, 76, 42, , 
2014/5/10, 89, 29, , 
2014/5/11, 163, 23, , 
2014/5/12, 183, 56, , 
2014/5/13, 179, , , 
2014/5/27, 152, 87, , 
2014/5/28, 166, 72, , 
2014/5/29, 158, 24, , 
2014/5/30, 79, 65, , 
2014/5/31, 143, 49, , 
2014/6/1, 125, 32, , 
2014/6/2, 88, 31, , 
2014/6/3, 83, 20, , 
2014/6/4, 58, 12, , 
2014/6/5, 57, 19, , 
2014/6/6, 66, 30, , 
2014/6/7, 83, 10, , 
2014/6/8, 54, 8, , 
2014/6/9, 45, 17, , 
2014/6/10, 61, 28, , 
2014/6/11, 77, 12, , 
2014/6/12, 51, 12, , 
2014/6/13, 63, 25, , 
2014/6/14, 85, 47, , 
2014/6/15, 113, 22, , 
2014/6/16, 63, 65, , 
2014/6/17, 157, 24, , 
2014/6/18, 79, 38, , 
2014/6/19, 61, 75, , 
2014/6/20, 81, 39, , 
2014/6/21, 101, 34, , 
2014/6/22, 110, 19, , 
2014/6/23, 86, 61, , 
2014/6/24, 146, 33, , 
2014/6/25, 95, 42, , 
2014/6/26, 105, 99, , 
2014/6/27, 176, 56, , 
2014/6/28, 143, 60, , 
2014/6/29, 151, 40, , 
2014/6/30, 101, 29, , 
2014/7/1, 84, 28, , 
2014/1/2, 52, 19, , 
2014/1/3, 45, 21, , 
2014/1/4, 57, 28, , 
2014/1/5, 57, 38, , 
2014/1/6, 78, 34, , 
2014/1/7, 62, 24, , 
2014/1/8, 57, 25, , 
2014/1/9, 53, 22, , 
2014/1/10, 53, 17, , 
2014/1/11, 42, 20, , 
2014/1/12, 48, 26, , 
2014/1/13, 54, 27, , 
2014/1/14, 49, 39, , 
2014/1/15, 76, 54, , 
2014/1/16, 101, 41, , 
2014/1/17, 84, 23, , 
2014/1/18, 52, 20, , 
2014/1/19, 49, 19, , 
2014/1/20, 47, 14, , 
2014/1/21, 52, 14, , 
2014/1/22, 62, 15, , 
2014/1/23, 47, 13, , 
2014/1/24, 43, 10, , 
2014/1/25, 49, 12, , 
2014/1/26, 48, 17, , 
2014/1/27, 54, 22, , 
2014/1/28, 52, 21, , 
2014/1/29, 53, 16, , 
2014/1/30, 49, 17, , 
2014/1/31, 54, 16, , 
2014/2/1, 48, 15, , 
2014/2/2, 44, 12, , 
2014/2/3, 42, 13, , 
2014/2/4, 42, 13, , 
2014/2/5, 51, 12, , 
2014/2/6, 45, 13, , 
2014/2/7, 47, 13, , 
2014/2/8, 48, 13, , 
2014/2/9, 47, 10, , 
2014/2/10, 45, 15, , 
2014/2/11, 48, 21, , 
2014/2/12, 52, 19, , 
2014/2/13, 44, 25, , 
2014/2/14, 50, 27, , 
2014/2/15, 55, 26, , 
2014/2/16, 53, 25, , 
2014/2/17, 52, 28, , 
2014/2/18, 53, 24, , 
2014/2/19, 56, 14, , 
2014/2/20, 45, 1, , 
2014/2/21, 47, , , 
2014/2/27, 63, 38, , 
2014/2/28, 67, 31, , 
2014/3/1, 63, 24, , 
2014/3/2, 51, 28, , 
2014/3/3, 51, 26, , 
2014/3/4, 52, 24, , 
2014/3/5, 53, 23, , 
2014/3/6, 50, 25, , 
2014/3/7, 56, 30, , 
2014/3/8, 60, 32, , 
2014/3/9, 69, 16, , 
2014/3/10, 47, 17, , 
2014/3/11, 44, 23, , 
2014/3/12, 49, 24, , 
2014/3/13, 51, 25, , 
2014/3/14, 51, 34, , 
2014/3/15, 55, 33, , 
2014/3/16, 59, 16, , 
2014/3/17, 48, 12, , 
2014/3/18, 48, 23, , 
2014/3/19, 46, 36, , 
2014/3/20, 60, 50, , 
2014/3/21, 99, 33, , 
2014/3/22, 72, 33, , 
2014/3/23, 68, 30, , 
2014/3/24, 61, , , 
2014/3/27, 61, , , 
2023/11/2, , 22, , 
2023/6/15, , 21, , 
2023/1/28, , 26, , 
2022/9/2, , 38, , 
2022/9/5, , 60, , 
2022/9/9, , 19, , 
2020/4/1, , 36, , 
2020/5/21, , 34, , 
2020/6/4, , 63, , 
2020/1/1, , 29, , 
2019/1/1, , 14, , 
2019/3/3, , 25, , 
2019/3/4, , 19, , 
2018/10/3, , 45, , 
2018/11/25, , 19, , 
2018/11/26, , 19, , 
2018/6/14, , 59, , 
2018/2/27, , 25, 25, 
2018/2/28, , 26, 29, 
2018/3/1, , 27, 23, 
2018/3/2, , 87, 31, 
2017/11/23, , 20, , 
2017/9/10, , 74, , 
2017/4/2, , 20, , 
2017/4/3, , 12, , 
2017/4/4, , 9, , 
2017/4/5, , 18, , 
2017/4/6, , 28, , 
2017/4/7, , 27, , 
2017/4/8, , 13, , 
2017/4/9, , 12, , 
2017/4/10, , 15, , 
2017/4/11, , 24, , 
2017/4/12, , 21, , 
2017/4/13, , 44, , 
2017/4/14, , 31, , 
2017/4/15, , 40, , 
2017/4/16, , 27, , 
2017/4/17, , 25, , 
2017/4/18, , 24, , 
2017/4/19, , 29, , 
2017/4/20, , 29, , 
2017/4/21, , 14, , 
2017/4/22, , 14, , 
2017/4/23, , 17, , 
2017/4/24, , 20, , 
2017/4/25, , 26, , 
2017/4/26, , 29, , 
2017/4/27, , 24, , 
2017/4/28, , 21, , 
2017/4/29, , 22, , 
2017/4/30, , 21, , 
2017/5/1, , 25, , 
2017/5/2, , 21, , 
2017/5/3, , 30, , 
2017/5/4, , 33, , 
2017/5/5, , 40, , 
2017/5/6, , 33, , 
2017/5/7, , 25, , 
2017/5/8, , 15, , 
2017/5/9, , 13, , 
2017/5/10, , 31, , 
2017/5/11, , 39, , 
2017/5/12, , 18, , 
2017/5/13, , 18, , 
2017/5/14, , 23, , 
2017/5/15, , 25, , 
2017/5/16, , 40, , 
2017/5/17, , 38, , 
2017/5/18, , 14, , 
2017/5/19, , 31, , 
2017/5/20, , 59, , 
2017/5/21, , 77, , 
2017/5/22, , 49, , 
2017/1/31, , 22, , 
2017/2/1, , 25, , 
2017/2/2, , 37, , 
2017/2/3, , 45, , 
2017/2/4, , 29, , 
2017/2/5, , 19, , 
2017/2/6, , 14, , 
2017/2/7, , 19, , 
2017/2/8, , 49, , 
2017/2/22, , 21, , 
2017/2/23, , 19, , 
2017/2/24, , 31, , 
2017/2/25, , 29, , 
2017/2/26, , 25, , 
2017/2/27, , 25, , 
2017/2/28, , 22, , 
2017/3/1, , 19, , 
2017/3/2, , 15, , 
2017/3/3, , 16, , 
2017/3/4, , 17, , 
2017/3/5, , 17, , 
2017/3/6, , 16, , 
2017/3/7, , 19, , 
2017/3/8, , 37, , 
2017/3/9, , 24, , 
2017/3/10, , 23, , 
2017/3/11, , 28, , 
2017/3/12, , 32, , 
2017/3/13, , 25, , 
2017/3/14, , 35, , 
2017/3/15, , 46, , 
2017/3/16, , 53, , 
2017/3/17, , 69, , 
2017/3/18, , 76, , 
2017/3/19, , 50, , 
2017/3/20, , 39, , 
2017/3/21, , 27, , 
2017/3/22, , 34, , 
2017/3/23, , 42, , 
2017/3/24, , 32, , 
2017/3/25, , 27, , 
2017/3/26, , 25, , 
2017/3/27, , 20, , 
2017/3/28, , 23, , 
2017/3/29, , 30, , 
2017/3/30, , 30, , 
2017/3/31, , 24, , 
2017/4/1, , 28, , 
2016/6/18, , 32, , 
2016/6/19, , 16, , 
2016/6/20, , 24, , 
2016/6/21, , 21, , 
2016/6/22, , 15, , 
2016/6/23, , 24, , 
2016/6/24, , 13, , 
2016/6/25, , 18, , 
2016/6/26, , 55, , 
2016/6/27, , 38, , 
2016/6/28, , 45, , 
2016/6/29, , 23, , 
2016/6/30, , 13, , 
2014/7/12, , 45, , 
2014/7/13, , 94, , 
2014/7/14, , 40, , 
2014/7/15, , 17, , 
2014/7/16, , 17, , 
2014/7/17, , 33, , 
2014/4/10, , 18, , 
2014/5/26, , 66, , 
2014/1/1, , 22, , 
2014/2/26, , 36, , 
