date, pm25, pm10, o3, no2, so2, co
2023/6/20, 167, 66, 9, 7, 3, 5
2023/6/21, 149, 52, 20, 2, , 4
2023/6/22, 116, 16, 24, 2, , 4
2023/6/23, 42, 8, 20, , , 2
2023/6/24, 21, 8, 22, 1, , 27
2023/6/25, 28, 19, 26, , , 
2023/6/26, 44, 23, 27, , , 
2023/6/27, 45, 61, 18, 4, , 11
2023/6/28, 123, 71, 12, 6, 1, 14
2023/6/29, 142, 70, 8, 4, , 17
2023/6/30, 147, 77, 5, 4, 1, 19
2023/7/1, 162, 49, 14, 1, , 18
2023/2/14, 53, 31, 6, 3, , 4
2023/2/15, 39, 31, 4, 4, , 3
2023/2/16, 24, 62, 14, 3, , 1
2023/2/17, 42, 60, 20, 6, 2, 5
2023/2/18, 69, 203, 25, 8, 1, 17
2023/2/19, 219, 133, 8, 7, , 20
2023/2/20, 189, 27, 12, 4, , 12
2023/2/21, 26, 28, 10, 5, 3, 6
2023/2/22, 26, 28, 10, 5, , 9
2023/2/23, 27, 23, 6, 3, , 15
2023/2/24, 26, 17, 13, 4, , 17
2023/2/25, 25, 33, 10, 3, , 10
2023/2/26, 33, 32, 11, 3, , 9
2023/2/27, 37, 41, 17, 4, , 1
2023/2/28, 53, 35, 8, 4, , 
2023/3/1, 42, 31, 9, 4, , 
2023/3/2, 33, 45, 9, 4, , 
2023/3/3, 33, 25, 6, 4, , 
2023/3/4, 22, 25, 11, 4, , 
2023/3/5, 21, 30, 10, 5, , 
2023/3/6, 24, 17, 4, 3, , 
2023/3/7, 26, 17, 15, 6, , 1
2023/3/8, 28, 16, 5, 2, , 1
2023/3/9, 22, 26, 3, 3, , 1
2023/3/10, 41, 23, 10, 3, , 2
2023/3/11, 40, 15, 6, 2, , 2
2023/3/12, 21, 14, 5, 2, , 3
2023/3/13, 22, 17, 9, 2, , 3
2023/3/14, 25, 23, 22, 3, , 6
2023/3/15, 23, 26, 8, 4, , 
2023/3/16, 30, 19, 5, 3, , 
2023/3/17, 24, 23, 7, 4, , 
2023/3/18, 28, 25, 9, 3, , 1
2023/3/19, 38, 25, 11, 2, , 1
2023/3/20, 45, 31, 11, 4, , 1
2023/3/21, 35, 39, 11, 6, , 2
2023/3/22, 48, 42, 14, 5, , 2
2023/3/23, 55, 39, 12, 5, , 2
2023/3/24, 44, 48, 13, 4, , 3
2023/3/25, 59, 41, 12, 3, , 3
2023/3/26, 43, 40, 13, 4, , 4
2023/3/27, 53, 36, 14, 4, , 4
2023/3/28, 54, 15, 5, 3, , 3
2023/3/29, 27, 25, 10, 3, , 1
2023/3/30, 41, 36, 13, 4, , 5
2023/3/31, 58, 47, 8, 7, , 10
2023/4/1, 74, 41, 10, 4, , 12
2023/10/2, , 24, 22, 2, , 4
2023/10/3, , 23, 23, 2, 1, 4
2023/10/4, , 34, 33, 5, 1, 7
2023/7/27, , 66, 16, 4, , 10
2023/7/28, , 63, 11, 4, 1, 27
2023/7/29, , 58, 9, 3, 1, 11
2023/7/30, , 49, 13, 3, 1, 22
2023/7/31, , 31, 19, 1, , 29
2023/8/1, , 44, 54, 4, , 38
2023/8/2, , 69, 25, 4, 1, 31
2023/8/3, , 73, 24, 6, 1, 10
2023/8/4, , 85, 23, 6, 1, 14
2023/8/5, , 80, 22, 4, 1, 12
2023/8/6, , 81, 18, 3, 1, 13
2023/8/7, , 63, 18, 4, 1, 12
2023/8/8, , 105, 20, 9, 3, 21
2023/8/9, , 51, 17, 3, 1, 10
2023/8/10, , 12, 17, 1, 5, 6
2023/8/11, , 67, 15, 6, , 13
2023/8/12, , 96, 14, 7, 1, 16
2023/8/13, , 58, 20, 4, 1, 12
2023/8/14, , 64, 9, 6, , 12
2023/8/15, , 25, 22, 3, 1, 19
2023/8/16, , 25, 10, 4, , 11
2023/8/17, , 36, 14, 5, , 12
2023/8/18, , 45, 14, 5, , 14
2023/8/19, , 9, 16, 1, 1, 10
2023/8/20, , 5, 16, 1, , 10
2023/8/21, , 11, 19, 1, 1, 11
2023/8/22, , 37, 15, 3, 1, 16
2023/8/23, , 43, 17, 7, , 13
2023/8/24, , 46, 3, 4, , 7
2023/8/25, , 56, 5, 4, , 8
2023/8/26, , 48, 5, 3, , 6
2023/8/27, , 41, 12, 2, , 6
2023/8/28, , 29, 10, 3, , 3
2023/8/29, , 27, 14, 2, , 4
2023/8/30, , 21, 18, 1, , 1
2023/8/31, , 63, 7, 6, , 6
2023/9/1, , 42, 9, 7, , 5
2023/9/2, , 48, 11, 6, 1, 7
2023/9/3, , 37, 16, 4, , 8
2023/9/4, , 35, 16, 5, , 8
2023/9/5, , 27, 14, 3, , 7
2023/9/6, , 20, 16, 2, , 5
2023/9/7, , 13, 15, 1, , 5
2023/9/8, , 37, 16, 3, , 8
2023/9/9, , 16, 18, 1, , 3
2023/9/10, , 13, 19, 1, 4, 2
2023/9/11, , 27, 18, 3, 1, 3
2023/9/12, , 32, 35, 3, 1, 5
2023/9/13, , 26, 16, 2, 1, 4
2023/9/14, , 10, 17, 2, , 3
2023/9/15, , 6, 15, 1, 1, 2
2023/9/16, , 16, 20, 1, , 2
2023/9/17, , 52, 18, 4, 2, 7
2023/9/18, , 55, 19, 4, 2, 7
2023/9/19, , 39, 25, 5, 2, 8
2023/9/20, , 34, 18, 2, 1, 6
2023/9/21, , 32, 14, 3, 1, 6
2023/9/22, , 17, 16, 2, 1, 4
2023/9/23, , 18, 20, 2, 1, 5
2023/9/24, , 26, 21, 2, 1, 6
2023/9/25, , 28, 17, 2, 1, 6
2023/9/26, , 27, 22, 3, 1, 13
2023/9/27, , 20, 21, 3, 2, 5
2023/9/28, , 23, 21, 4, 2, 5
2023/9/29, , 40, 23, 7, 2, 8
2023/9/30, , 47, 27, 3, 1, 10
2023/10/1, , 24, 22, 2, , 4
2023/6/15, , 35, 14, 3, , 3
2023/6/16, , 86, 16, 6, , 6
2023/6/17, , 66, , 4, , 4
2023/6/18, , 98, 11, 4, , 10
2023/2/13, , 32, 9, 3, , 5
