date, pm25, pm10, o3, so2, co
2021/1/15, 53, 49, 26, , 1
2021/1/16, 40, 48, 23, , 1
2021/1/17, 35, 44, 33, , 2
2021/1/18, 49, 48, 28, , 2
2021/1/19, 50, 50, 21, , 2
2021/1/20, 54, 49, 22, , 5
2021/1/21, 54, 44, 19, , 2
2021/1/22, 46, 46, 21, , 1
2021/1/23, 44, 38, 19, 1, 2
2021/1/24, 37, 35, 22, , 2
2021/1/25, 32, 45, 24, , 2
2021/1/26, 34, 56, 26, , 5
2021/1/27, 51, 84, 33, 4, 6
2021/1/28, 53, 86, 20, , 
2021/1/29, 55, 49, 4, , 1
2021/1/30, 48, 19, 5, , 
2021/1/31, 36, 9, 10, , 
2021/2/1, 17, 14, 11, , 
2021/2/2, 23, 26, 20, , 1
2021/2/3, 32, 32, 26, , 
2021/2/4, 48, 37, 28, 2, 
2021/2/5, 49, 27, 11, , 1
2021/2/6, 44, 23, 9, , 1
2021/2/7, 40, 25, 20, , 
2021/2/8, 43, 29, 24, 1, 
2021/2/9, 40, 36, 22, , 2
2021/2/10, 52, 36, 17, , 
2021/2/11, 49, 27, 5, , 
2021/2/12, 41, 35, 11, , 
2021/2/13, 37, 37, 15, , 
2021/2/14, 40, 35, 15, , 
2021/2/15, 42, 35, 8, 1, 
2021/2/16, 46, 34, 7, 1, 
2021/2/17, 35, 32, 14, , 6
2021/2/18, 10, 32, 15, 1, 1
2021/2/19, 8, 32, 19, 1, 2
2021/2/20, 11, 9, 21, , 2
2021/2/21, 33, 1, 21, , 2
2021/2/22, 32, 12, 38, , 2
2021/2/23, 24, 51, 26, , 2
2021/2/24, 36, 59, 21, , 2
2021/2/25, 39, 56, 20, , 5
2021/2/26, 51, 58, 26, 1, 3
2021/2/27, 47, 52, 29, 3, 4
2021/2/28, 47, 46, 24, , 4
2021/3/1, 34, 96, 16, , 4
2021/3/2, 42, 82, 16, , 4
2021/3/3, 45, 64, 27, , 5
2021/3/4, 47, 61, 30, 1, 5
2021/3/5, 42, 47, 16, , 5
2021/3/6, 42, 35, 18, 1, 5
2021/3/7, 40, 49, 25, 1, 5
2021/3/8, 45, 52, 27, , 6
2021/3/9, 44, 98, 22, , 7
2021/3/10, 50, 67, 22, , 6
2021/3/11, 51, 50, 14, 1, 6
2021/3/12, 46, 57, 20, 1, 6
2021/3/13, 39, 51, 17, , 6
2021/3/14, 38, 40, 14, , 6
2021/3/15, 36, 31, 8, , 6
2021/3/16, 29, 30, 11, 3, 7
2021/3/17, 35, 48, 15, , 7
2021/3/18, 38, 48, 8, , 7
2021/3/19, 40, 39, 10, , 8
2021/3/20, 37, 40, 12, 2, 10
2021/3/21, 29, 34, 12, 8, 7
2021/3/22, 18, 72, 18, 4, 8
2021/3/23, 42, 66, 22, 1, 8
2021/3/24, 55, 104, 22, , 9
2021/3/25, 67, 66, 15, , 8
2021/3/26, 51, 61, 15, 2, 9
2021/3/27, 52, 55, 23, , 10
2021/3/28, 52, 43, 21, , 2
2021/3/29, 50, 52, 10, , 3
2021/3/30, 56, 55, 18, , 4
2021/3/31, 61, 63, 24, , 8
2021/4/1, 91, 74, 12, , 5
2020/10/2, 53, 36, 28, , 2
2020/10/3, 63, 33, 26, , 2
2020/10/4, 59, 24, 25, 2, 2
2020/10/5, 34, 33, 30, 4, 3
2020/10/6, 50, 39, 31, 1, 130
2020/10/7, 50, 40, 22, , 1
2020/10/8, 50, 45, 22, 13, 1
2020/10/9, 52, 47, 25, 12, 
2020/10/10, 49, 48, 22, 1, 
2020/10/11, 45, 39, 22, , 
2020/10/12, 42, 32, 24, , 
2020/10/13, 38, 43, 22, , 
2020/10/14, 49, 43, 18, , 
2020/10/15, 57, 48, 29, , 6
2020/10/16, 61, 41, 13, 1, 
2020/10/17, 58, 38, 22, 1, 1
2020/10/18, 64, 34, 20, , 
2020/10/19, 55, 38, 22, 1, 4
2020/10/20, 39, 42, 27, 1, 
2020/10/21, 34, 45, 22, , 1
2020/10/22, 48, 47, 28, 2, 
2020/10/23, 49, 46, 27, , 
2020/10/24, 48, 39, 20, , 
2020/10/25, 38, 29, 14, , 
2020/10/26, 30, 28, 22, 1, 
2020/10/27, 36, 31, 8, , 1
2020/10/28, 35, 34, 19, , 
2020/10/29, 28, 35, 23, , 
2020/10/30, 34, 44, 26, , 
2020/10/31, 49, 45, 24, , 1
2020/11/1, 56, 36, 15, , 
2020/11/2, 52, 39, 22, , 1
2020/11/3, 48, 44, 30, , 1
2020/11/4, 53, 42, 18, , 5
2020/11/5, 50, 44, 22, 2, 1
2020/11/6, 41, 47, 31, , 1
2020/11/7, 53, 52, 30, , 
2020/11/8, 74, 41, 52, , 
2020/11/9, 43, 38, 27, , 
2020/11/10, 42, 47, 20, , 
2020/11/11, 53, 41, 16, , 
2020/11/12, 50, 40, 24, , 
2020/11/13, 47, 38, 7, , 
2020/11/14, 53, 30, 22, , 
2020/11/15, 43, 31, 20, , 1
2020/11/16, 34, 36, 23, , 
2020/11/17, 41, 37, 12, , 
2020/11/18, 50, 41, 24, , 6
2020/11/19, 50, 36, 9, , 
2020/11/20, 46, 23, 13, , 
2020/11/21, 32, 27, 22, 6, 
2020/11/22, 33, 29, 26, 1, 1
2020/11/23, 39, 30, 20, , 1
2020/11/24, 33, 33, 16, , 1
2020/11/25, 31, 46, 19, 1, 
2020/11/26, 30, 49, 21, , 6
2020/11/27, 37, 48, 24, , 1
2020/11/28, 51, 39, 22, , 1
2020/11/29, 42, 36, 21, , 1
2020/11/30, 31, 36, 26, , 1
2020/12/1, 31, 47, 22, , 1
2020/12/2, 47, 47, 27, , 2
2020/12/3, 46, 46, 24, , 4
2020/12/4, 41, 44, 23, , 1
2020/12/5, 27, 42, 22, , 2
2020/12/6, 47, 43, 27, , 2
2020/12/7, 53, 46, 21, , 4
2020/12/8, 49, 37, 28, , 2
2020/12/9, 35, 39, 34, , 2
2020/12/10, 39, 38, 16, , 2
2020/12/11, 35, 39, 25, , 1
2020/12/12, 31, 42, 20, , 2
2020/12/13, 33, 50, 22, , 1
2020/12/14, 30, 47, 19, , 2
2020/12/15, 29, 36, 22, , 2
2020/12/16, 23, 44, 33, , 2
2020/12/17, 44, 48, 26, , 2
2020/12/18, 46, 40, 16, , 2
2020/12/19, 36, 29, 19, , 2
2020/12/20, 30, 33, 25, , 1
2020/12/21, 31, 40, 32, , 1
2020/12/22, 36, 50, 33, , 2
2020/12/23, 45, 51, 21, , 1
2020/12/24, 47, 47, 28, , 2
2020/12/25, 41, 40, 29, , 2
2020/12/26, 34, 38, 18, , 2
2020/12/27, 32, 32, 16, , 2
2020/12/28, 36, 37, 22, , 2
2020/12/29, 30, 39, 24, , 2
2020/12/30, 30, 47, 23, 1, 1
2020/12/31, 27, 52, 28, , 2
2021/1/1, 42, 54, 22, , 2
2021/1/2, 56, 39, 16, , 1
2021/1/3, 48, 40, 27, , 1
2021/1/4, 45, 42, 24, , 1
2020/7/2, 81, 49, 12, 15, 29
2020/7/3, 90, 69, 15, 12, 16
2020/7/4, 144, 39, 20, 2, 7
2020/7/5, 101, 21, 22, 2, 6
2020/7/6, 52, 50, 22, 1, 9
2020/7/7, 78, 83, 9, 1, 16
2020/7/8, 155, 68, 17, 4, 12
2020/7/9, 135, 51, 13, 9, 17
2020/7/10, 110, 91, 12, 5, 18
2020/7/12, 147, 55, 16, 19, 15
2020/7/13, 96, 71, 24, 5, 19
2020/7/14, 152, 74, 11, 10, 12
2020/7/15, 153, 59, 15, 4, 14
2020/7/16, 132, 73, 9, 14, 16
2020/7/17, 108, 89, 10, 8, 19
2020/7/18, 174, 75, 7, 9, 15
2020/7/19, 137, 77, 13, 11, 12
2020/7/20, 166, 34, 14, 5, 12
2020/7/21, 73, 35, 17, 5, 10
2020/7/22, 73, 47, 19, 3, 13
2020/7/23, 87, 63, 17, 2, 11
2020/7/24, 132, 75, 23, 5, 12
2020/7/25, 148, 102, 16, 16, 19
2020/7/26, 158, 96, 14, 19, 27
2020/7/27, 183, 58, 16, 3, 17
2020/7/28, 148, 43, 14, 8, 18
2020/7/29, 70, 82, 19, 9, 22
2020/7/30, 141, 82, 17, 11, 17
2020/7/31, 160, 95, 18, 13, 23
2020/8/1, 157, 92, 18, 2, 23
2020/8/2, 168, 65, 22, 4, 19
2020/8/3, 151, 48, 33, 10, 16
2020/8/4, 106, 54, 20, 3, 18
2020/8/5, 90, 43, 14, 9, 14
2020/8/6, 93, 29, 17, 5, 17
2020/8/7, 54, 48, 16, 4, 18
2020/8/8, 85, 65, 23, 4, 24
2020/8/9, 134, 61, 20, 4, 18
2020/8/10, 149, 34, 27, 2, 15
2020/8/11, 87, 34, 20, 2, 20
2020/8/12, 58, 49, 18, 2, 9
2020/8/13, 94, 50, 20, 2, 7
2020/8/14, 108, 34, 22, 2, 8
2020/8/15, 76, 26, 23, 2, 6
2020/8/16, 56, 44, 21, 5, 7
2020/8/17, 75, 51, 34, 2, 13
2020/8/18, 102, 64, 15, 2, 9
2020/8/19, 107, 67, 19, 2, 9
2020/8/20, 148, 76, 21, 9, 12
