date, pm25, pm10, o3, no2, so2, co
2014/7/10, 96, 70, , , , 
2014/7/11, 153, 100, , , , 
2014/7/12, 171, 98, , , , 
2014/7/13, 175, 123, , , , 
2014/7/14, 205, 64, , , , 
2014/7/15, 141, 32, , , , 
2014/7/16, 69, 31, , , , 
2014/7/17, 69, 67, , , , 
2014/7/18, 149, 63, , , , 
2014/7/19, 137, 81, , , , 
2014/7/20, 161, 56, , , , 
2014/7/21, 121, 79, , , , 
2014/7/22, 161, 81, , , , 
2014/7/23, 162, 80, , , , 
2014/7/24, 163, 75, , , , 
2014/7/25, 157, 32, , , , 
2014/7/26, 75, 62, , , , 
2014/7/27, 142, 58, , , , 
2014/7/28, 131, 21, , , , 
2014/7/29, 51, 56, , , , 
2014/7/30, 114, 66, , , , 
2014/7/31, 141, 27, , , , 
2014/8/1, 60, 25, , , , 
2014/8/2, 53, 26, , , , 
2014/8/3, 51, 58, , , , 
2014/8/4, 118, 80, , , , 
2014/8/5, 163, 60, , , , 
2014/8/6, 132, 39, , , , 
2014/8/7, 77, 73, , , , 
2014/8/8, 156, 82, , , , 
2014/8/9, 161, 45, , , , 
2014/8/10, 93, 66, , , , 
2014/8/11, 162, 42, , , , 
2014/8/12, 95, 95, , , , 
2014/8/13, 173, 72, , , , 
2014/8/14, 156, 80, , , , 
2014/8/15, 164, 102, , , , 
2014/8/16, 179, 46, , , , 
2014/8/17, 103, 52, , , , 
2014/8/18, 108, 48, , , , 
2014/8/19, 97, 89, , , , 
2014/8/20, 168, 45, , , , 
2014/8/21, 96, 73, , , , 
2014/8/22, 156, 72, , , , 
2014/8/23, 154, 79, , , , 
2014/8/24, 160, 94, , , , 
2014/8/25, 168, 85, , , , 
2014/8/26, 161, 48, , , , 
2014/8/27, 98, 85, , , , 
2014/8/28, 159, 71, , , , 
2014/8/29, 149, 75, , , , 
2014/8/30, 155, 41, , , , 
2014/8/31, 84, 89, , , , 
2014/9/1, 162, 79, , , , 
2014/9/2, 155, 29, , , , 
2014/9/3, 63, 67, , , , 
2014/9/4, 145, 87, , , , 
2014/9/5, 162, 66, , , , 
2014/9/6, 144, 70, , , , 
2014/9/7, 147, 27, , , , 
2014/9/8, 65, 28, , , , 
2014/9/9, 62, 59, , , , 
2014/9/10, 130, 47, , , , 
2014/9/11, 93, 60, , , , 
2014/9/12, 128, 78, , , , 
2014/9/13, 158, 56, , , , 
2014/9/14, 114, 74, , , , 
2014/9/15, 150, 67, , , , 
2014/9/16, 150, 65, , , , 
2014/9/17, 139, 63, , , , 
2014/9/18, 133, 34, , , , 
2014/9/19, 73, 18, , , , 
2014/9/20, 47, 42, , , , 
2014/9/21, 80, 19, , , , 
2014/9/22, 48, 39, , , , 
2014/9/23, 78, 27, , , , 
2014/9/24, 57, 42, , , , 
2014/9/25, 79, 68, , , , 
2014/9/26, 154, 59, , , , 
2014/9/27, 137, 52, , , , 
2014/9/28, 115, 22, , , , 
2014/9/29, 56, 62, , , , 
2014/9/30, 144, 33, , , , 
2014/10/1, 73, 34, , , , 
2014/4/2, 82, 30, , , , 
2014/4/3, 60, 27, , , , 
2014/4/4, 63, 40, , , , 
2014/4/5, 81, 45, , , , 
2014/4/6, 79, 27, , , , 
2014/4/7, 59, 49, , , , 
2014/4/8, 87, 68, , , , 
2014/4/9, 127, 30, , , , 
2014/4/10, 64, 59, , , , 
2014/4/11, 104, 29, , , , 
2014/4/12, 61, , , , , 
2014/4/15, 89, 26, , , , 
2014/4/16, 56, 30, , , , 
2014/4/17, 62, 42, , , , 
